TIPLOC_x,LocationName_x,StartDate,Easting,Northing,TimingPointType,ZoneResponsible,STANOX,OffNetwork,Quality,index,TIPLOC_y,LocationName_y
LUDLCST,Ludlow Corve Street,1997-01-06,351300.0,275050.0,T,5,0,False,2,101828,LUDLCST,Ludlow Corve Street
LUDLOW,Ludlow,1995-01-01,351335.0,275045.0,O,5,76377,False,4,101832,LUDLOW,Ludlow
LUDO,Llandudno,1995-01-01,278400.0,382000.0,T,6,40046,False,4,100805,LUDO,Llandudno
LUGTKMA,Lugton Kemira,1995-01-01,245500.0,654000.0,O,9,7223,False,2,100351,LUGTKMA,Lugton Kemira
LUGTON,Lugton,1995-01-01,245500.0,654500.0,O,9,7222,False,2,100352,LUGTON,Lugton
LUTNAIR,Luton Airport,1995-01-01,509200.0,221500.0,O,8,0,False,2,104335,LUTNAIR,Luton Airport
LUTO581,Luton Signal WH581,2005-12-06,252778.0,622225.0,O,8,62405,False,2,100402,LUTO581,Luton Signal WH581
LUTOAPY,Luton Airport Parkway,1997-10-03,510533.0,220534.0,M,8,62410,False,4,104356,LUTOAPY,Luton Airport Parkway
LUTOCRD,Luton Crescent Road,1995-01-01,508539.0,221606.0,T,8,62402,False,2,104321,LUTOCRD,Luton Crescent Road
LUTON,Luton,1995-01-01,509259.0,221604.0,T,8,62400,False,4,104341,LUTON,Luton
LUTONEL,Luton North End Loop,1995-01-01,508539.0,221700.0,O,8,62399,False,2,104322,LUTONEL,Luton North End Loop
LUTONNJ,Luton North Jn,1995-01-01,508449.0,221900.0,O,8,62398,False,2,104318,LUTONNJ,Luton North Jn
LUTONUS,Luton Up Sidings,1995-01-01,509556.0,221810.0,O,8,62404,False,2,104342,LUTONUS,Luton Up Sidings
LUXULYN,Luxulyan,1995-01-01,204805.0,58070.0,O,4,85225,False,4,100089,LUXULYN,Luxulyan
LVHM,Levenshulme,1995-01-01,387300.0,394172.0,O,6,32516,False,4,102394,LVHM,Levenshulme
LVNSTNN,Livingston North,1995-01-01,303537.0,668663.0,O,9,4025,False,4,101054,LVNSTNN,Livingston North
LVNSTNS,Livingston South,1995-01-01,306140.0,665300.0,O,9,4102,False,4,101070,LVNSTNS,Livingston South
LVRP017,Liverpool Cent Signal 1017,1995-01-01,335000.0,390500.0,O,6,36079,False,2,101547,LVRP017,Liverpool Cent Signal 1017
LVRPBTL,Liverpool Bulk Terminal,1995-01-01,335000.0,390600.0,O,6,36096,False,2,101548,LVRPBTL,Liverpool Bulk Terminal
LVRPCRS,Liverpool Central Revs Sdg,1995-01-01,335000.0,390400.0,O,6,36081,False,2,101546,LVRPCRS,Liverpool Central Revs Sdg
LVRPFHH,Liverpool Bulk Term (FHH),2001-09-30,333140.0,395475.0,O,6,36094,False,2,101498,LVRPFHH,Liverpool Bulk Term (FHH)
LVRPGDE,Liverpool Gladstone Dock,2002-09-29,645889.0,484848.0,O,6,36107,False,2,105996,LVRPGDE,Liverpool Gladstone Dock
LVRPLCH,Liverpool Central (Northern),1995-01-01,335000.0,390200.0,T,6,36080,False,4,101545,LVRP*,Liv*
LVRPLCL,Liverpool Central (Wirral),1995-01-01,335001.0,390200.0,T,6,38183,False,4,101549,LVRPLCL,Liverpool Central (Wirral)
LVRPLHS,Liverpool L.St (LHS-VT),2001-09-30,335100.0,390500.0,O,6,36151,False,3,101550,LVRPL*,Liverpool L*
LVRPLSG,Liverpool Landing Stage,1995-01-01,335200.0,390700.0,O,6,0,False,2,101553,LVRPLSG,Liverpool Landing Stage
LVRPLSH,Liverpool Lime Street HL/ML,1995-01-01,335100.0,390500.0,T,6,36151,False,4,101550,LVRPL*,Liverpool L*
LVRPLSL,Liverpool Lime Street LL/WL,1995-01-01,335100.0,390600.0,T,6,38182,False,4,101551,LVRPLSL,Liverpool Lime Street LL/WL
LVRPSIH,Liv Cen Stk Int H.L.,1995-01-01,335000.0,390200.0,O,6,36080,False,3,101545,LVRP*,Liv*
LVRPSPY,Liverpool South Parkway,2005-12-06,340920.0,384909.0,O,6,36091,False,4,101655,LVRPSPY,Liverpool South Parkway
LWBY,Langwathby,1995-01-01,357320.0,533460.0,O,6,9418,False,4,101933,LWBY,Langwathby
LWELRSJ,Low Ellers Curve Jn,1995-01-01,459600.0,400100.0,O,7,23304,False,2,103789,LWELRSJ,Low Ellers Curve Jn
LWERSDG,Llanwern Coal Sdg,1995-01-01,335608.0,187400.0,O,5,76113,False,2,101559,LWERSDG,Llanwern Coal Sdg
LWERSTN,Llanwern Old Station,2004-12-12,543634.0,656473.0,O,5,76095,False,2,105294,LWERSTN,Llanwern Old Station
LWERTSG,Llanwern Tippler Sdg,1995-01-01,335400.0,186500.0,O,5,76112,False,2,101555,LWERTSG,Llanwern Tippler Sdg
LWERXSG,Llanwern Exchange Sdgs,1995-01-01,337300.0,187300.0,O,5,76110,False,2,101589,LWERXSG,Llanwern Exchange Sdgs
LWLYSDC,Lawley Street RFD,1996-12-03,409000.0,287500.0,T,5,66403,False,2,102743,LWLYS*,Lawley Street *
LWLYSFT,Lawley Street F.L.T.,1995-01-01,409000.0,287500.0,T,5,66402,False,2,102743,LWLYS*,Lawley Street *
LYDCEGB,Dungeness British Energy,1995-01-01,607300.0,118451.0,O,3,89437,False,2,105800,LYDCEGB,Dungeness British Energy
LYDDTWN,Lydd Town,1995-01-01,603141.0,123703.0,O,3,89433,False,2,105791,LYDDTWN,Lydd Town
LYDN415,Lydney Signal 415,1996-02-06,363420.0,201845.0,O,5,76072,False,3,102022,LYDN*,Lydney*
LYDNEY,Lydney,1995-01-01,363420.0,201845.0,T,5,76072,False,4,102022,LYDN*,Lydney*
LYDNNOR,Norchard,1995-01-01,363500.0,202000.0,O,5,0,True,2,102024,LYDNNOR,Norchard
LYEE,Lye,1995-01-01,392220.0,284670.0,O,5,65929,False,4,102499,LYEE,Lye
LYMPSTC,Lympstone Commando,1995-01-01,298260.0,85720.0,O,4,83473,False,4,101003,LYMPSTC,Lympstone Commando
LYMPSTN,Lympstone Village,1995-01-01,298925.0,84156.0,O,4,83474,False,4,101010,LYMPSTN,Lympstone Village
LYNDHRD,Ashurst New Forest,1995-01-01,433392.0,110147.0,O,3,86893,False,4,103145,LYNDHRD,Ashurst New Forest
LYNGRIL,Llwyngwril,1995-01-01,258920.0,309720.0,O,5,64412,False,4,100524,LYNGRIL,Llwyngwril
LYNMFHH,Lynemouth Power Stn (FHH),2004-12-12,455678.0,231537.0,O,7,12218,False,2,103653,LYNMFHH,Lynemouth Power Stn (FHH)
LYNMTHA,Lynemouth Alcan Works,1995-01-01,429100.0,589800.0,O,7,12216,False,2,103050,LYNMTH*,Lynemouth A*
LYNMTHC,Lynemouth RJB Mining,1995-01-01,429400.0,591100.0,O,7,12215,False,2,103065,LYNMTHC,Lynemouth RJB Mining
LYNMTHL,Lynemouth ALCAN EW&S,1995-01-01,429100.0,589800.0,O,7,12217,False,2,103050,LYNMTH*,Lynemouth A*
LYTHAM,Lytham,1995-01-01,336510.0,427420.0,O,6,30038,False,4,101571,LYTHAM,Lytham
LYTNSHR,Leytonstone High Road,1995-01-01,539310.0,186875.0,O,3,51547,False,4,105202,LYTNSHR,Leytonstone High Road
MACHENQ,Machen Quarry,1995-01-01,321000.0,189300.0,O,5,76511,False,2,101266,MACHENQ,Machen Quarry
MACLSFD,Macclesfield,1995-01-01,391960.0,373600.0,T,6,32571,False,4,102493,MACLSFD,Macclesfield
MADEJN,Madeley Jn (Shropshire),1995-01-01,371900.0,308500.0,T,5,64828,False,2,102149,MADEJN,Madeley Jn (Shropshire)
MADELEY,Madeley,1995-01-01,377365.0,343273.0,M,5,42302,False,2,102214,MADELEY,Madeley
MADELYC,Madeley Chord Line,1995-01-01,377283.0,342092.0,O,5,42301,False,2,102213,MADELYC,Madeley Chord Line
MAESTER,Maesteg (Ewenny Road),1995-01-01,285900.0,190900.0,T,5,79825,False,4,100867,MAEST*,Maesteg *
MAESTGF,Maesteg G.F.,1995-01-01,285900.0,190900.0,O,5,79825,False,3,100867,MAEST*,Maesteg *
MAESTGW,Maesteg,1995-01-01,285520.0,191420.0,T,5,79828,False,4,100864,MAESTGW,Maesteg
MAGHULL,Maghull,1995-01-01,338360.0,401490.0,T,6,36013,False,4,101600,MAGHULL,Maghull
MAGOR,Magor,1995-01-01,342500.0,186900.0,O,5,76093,False,2,101693,MAGOR,Magor
MAIFDLP,Mayfield Loop,1995-01-01,385161.0,397439.0,O,6,32002,False,2,102336,MAIFDLP,Mayfield Loop
MAINDEJ,Maindee East Jn,1995-01-01,331800.0,188500.0,O,5,76399,False,2,101455,MAINDEJ,Maindee East Jn
MAINDNJ,Maindee North Jn,1995-01-01,331700.0,188800.0,O,5,76400,False,2,101454,MAINDNJ,Maindee North Jn
MAINDWJ,Maindee West Jn,1995-01-01,331400.0,188600.0,O,5,76398,False,2,101450,MAINDWJ,Maindee West Jn
MALDENM,Malden Manor,1995-01-01,521090.0,166510.0,O,3,87400,False,4,104586,MALDENM,Malden Manor
MALTON,Malton,1995-01-01,478690.0,471360.0,T,7,16232,False,4,103993,MALTON,Malton
MANEA,Manea,1995-01-01,547928.0,291110.0,O,3,46215,False,4,105391,MANEA,Manea
MANIJN,Mann Island Junction,2004-12-12,357347.0,542634.0,O,6,38186,False,2,101934,MANIJN,Mann Island Junction
MANNGTR,Manningtree,1995-01-01,609374.0,232220.0,T,3,49302,False,4,105805,MANNGTR,Manningtree
MANNTEJ,Manningtree East Jn,1995-01-01,610640.0,232568.0,O,3,49304,False,2,105808,MANNTEJ,Manningtree East Jn
MANNTNJ,Manningtree North Jn,1995-01-01,610000.0,232500.0,O,3,49301,False,2,105807,MANNTNJ,Manningtree North Jn
MANORS,Manors,1995-01-01,425400.0,564310.0,O,7,12719,False,4,102997,MANORS,Manors
MANR350,Manor Park Sig 350/5083,1995-01-01,541973.0,185716.0,O,3,50431,False,3,105246,MANR*,Manor Park*
MANRPK,Manor Park,1995-01-01,541973.0,185716.0,O,3,50431,False,4,105246,MANR*,Manor Park*
MANRPKJ,Manor Park Junction,1995-01-01,541973.0,185716.0,O,3,50431,False,3,105246,MANR*,Manor Park*
MANTONJ,Manton Jn,1995-01-01,488300.0,304000.0,T,8,59139,False,2,104087,MANTONJ,Manton Jn
MARCHDS,March Down R.S.,1995-01-01,541800.0,297800.0,O,3,46212,False,2,105243,MARCHDS,March Down R.S.
MARCHUS,March Up R.S.,1995-01-01,541985.0,294251.0,O,3,46209,False,2,105247,MARCHUS,March Up R.S.
MARCUCE,March Up Yard ISU (CE),2004-12-12,235344.0,887567.0,O,3,46208,False,2,100275,MARCUCE,March Up Yard ISU (CE)
MARDEN,Marden,1995-01-01,574375.0,144725.0,O,3,89328,False,4,105646,MARDEN,Marden
MARGATE,Margate,1995-01-01,634720.0,170550.0,T,3,89475,False,4,105937,MARG*,Margate*
MARGCHS,Margate C.H.S,2000-01-26,634720.0,170550.0,O,3,89475,True,3,105937,MARG*,Margate*
MARLOW,Marlow,1995-01-01,485590.0,186512.0,T,4,74016,False,4,104053,MARLOW,Marlow
MARNELV,Marne-Le-Vallee,1996-01-01,637860.0,136000.0,O,3,799,False,4,105955,MARNELV,Marne-Le-Vallee
MARPLE,Marple,1995-01-01,396290.0,389320.0,O,6,32553,False,4,102570,MARPLE,Marple
MARPLWJ,Marple Wharf Jn,1995-01-01,395185.0,389986.0,O,6,32551,False,2,102560,MARPLWJ,Marple Wharf Jn
MARTON,Marton,1995-01-01,451950.0,516860.0,O,7,15502,False,4,103550,MARTON,Marton
MARYLBN,London Marylebone,1995-01-01,527550.0,182000.0,T,5,63021,False,4,104765,MARYLBN,London Marylebone
MARYSDS,Marylebone (Sdgs 1 - 5),1995-01-01,527500.0,182200.0,O,5,63023,False,2,104761,MARYSDS,Marylebone (Sdgs 1 - 5)
MARYUPS,Marylebone Up Platform Sdgs,1995-01-01,527500.0,182700.0,O,5,63025,False,2,104762,MARYUPS,Marylebone Up Platform Sdgs
MARYUTS,Marylebone Up Tunnel Sdg,2005-12-06,175892.0,57264.0,O,5,63026,False,2,100027,MARYUTS,Marylebone Up Tunnel Sdg
MASGLAS,Maesglas Tip ISU (CE),2004-12-12,453532.0,432452.0,O,5,76462,False,2,103598,MASGLAS,Maesglas Tip ISU (CE)
MASH,Mountain Ash,1995-01-01,304940.0,198960.0,T,5,78130,False,4,101063,MASH,Mountain Ash
MATLCKB,Matlock Bath,1995-01-01,429760.0,358445.0,O,8,57007,False,4,103071,MATLCKB,Matlock Bath
MATLOCK,Matlock,1995-01-01,429605.0,360230.0,T,8,57004,False,4,103070,MATLOCK,Matlock
MAUCHLN,Mauchline,1995-01-01,248900.0,627200.0,O,9,8813,False,2,100374,MAUCHLN,Mauchline
MAUCLUS,Mauchline Up Sidings,2004-12-12,341252.0,786573.0,O,9,8812,False,2,101675,MAUCLUS,Mauchline Up Sidings
MAXWLPK,Maxwell Park,1995-01-01,256770.0,662870.0,O,9,7587,False,4,100460,MAXWLPK,Maxwell Park
MAYBOLE,Maybole,1995-01-01,229860.0,610030.0,O,9,8639,False,4,100199,MAYBOLE,Maybole
MAZEH,Maze Hill,1995-01-01,539175.0,177865.0,O,3,88435,False,4,105193,MAZEH,Maze Hill
MBRK,Millbrook (Hants),1995-01-01,439900.0,112600.0,O,3,86527,False,4,103282,MBRK*,Millbrook *
MBRK14P,Millbrook No 14 Points,1995-01-01,439778.0,112662.0,O,3,0,False,2,103280,MBRK14P,Millbrook No 14 Points
MBRK17P,Millbrook No 17 Points,1995-01-01,439778.0,112562.0,O,3,0,False,2,103278,MBRK17P,Millbrook No 17 Points
MBRK758,Millbrook Sig. E758,1995-01-01,438914.0,112856.0,O,3,86535,False,2,103254,MBRK758,Millbrook Sig. E758
MBRK850,Millbrook Sig. E842,1995-01-01,439900.0,112600.0,O,3,86527,False,3,103282,MBRK*,Millbrook *
MBRK958,Millbrook Sig E958,2012-09-12,439160.0,112644.0,O,3,86534,False,2,103256,MBRK958,Millbrook Sig E958
MBRKDE,Millbrook Dock Entrance,1995-01-01,439778.0,112609.0,O,3,86526,False,2,103279,MBRKDE,Millbrook Dock Entrance
MBRKDX,Millbrook Dock Exit,1995-01-01,439778.0,112509.0,O,3,86528,False,2,103277,MBRKDX,Millbrook Dock Exit
MBRKFLT,Millbrook Hants..F.L.T.,1995-01-01,439742.0,112762.0,O,3,86529,False,2,103276,MBRKFLT,Millbrook Hants..F.L.T.
MBROBPS,Masboro Booths P S,1995-01-01,441800.0,392700.0,O,7,25014,False,2,103309,MBROBPS,Masboro Booths P S
MBROFHH,Rotherham Masborough FLHH,2003-05-18,457854.0,89769.0,O,7,25010,False,2,103715,MBROFHH,Rotherham Masborough FLHH
MBRONJN,Masborough Jn,1995-01-01,441800.0,392800.0,O,7,24705,False,2,103310,MBRONJN,Masborough Jn
MBROSSJ,Masborough S.S. Jn,1995-01-01,441600.0,392500.0,O,7,25011,False,2,103307,MBROSSJ,Masborough S.S. Jn
MBROSTY,Masborough F.D.,1995-01-01,441800.0,392500.0,O,7,25012,False,2,103308,MBROSTY,Masborough F.D.
MCHLDVR,Micheldever,1995-01-01,451772.0,142833.0,O,3,86081,False,4,103543,MCHLDVR,Micheldever
MCHLELF,Micheldever Oil Sidings,1995-01-01,452693.0,143875.0,O,3,86082,False,2,103573,MCHLELF,Micheldever Oil Sidings
MCHWMOD,Marchwood M.O.D.,1995-01-01,442205.0,107470.0,O,3,86721,False,2,103319,MCHWMOD,Marchwood M.O.D.
MCHWOOD,Marchwood,1995-01-01,441270.0,107955.0,O,3,86722,False,2,103301,MCHWOOD,Marchwood
MCHYNCS,Machynlleth Carr. Sdgs,1995-01-01,275000.0,301400.0,O,5,64318,False,2,100752,MCHYNCS,Machynlleth Carr. Sdgs
MCHYNLT,Machynlleth,1995-01-01,274480.0,301320.0,T,5,64317,False,4,100733,MCHYNLT,Machynlleth
MCKLFLD,Micklefield,1995-01-01,444450.0,432712.0,T,7,16602,False,4,103369,MCKLFLD,Micklefield
MDCLDRJ,Midcalder Jn,1995-01-01,308600.0,666400.0,T,9,4111,False,2,101094,MDCLDRJ,Midcalder Jn
MDCLDRL,Midcalder Jn Goods Loop,1995-01-01,308300.0,666600.0,O,9,4110,False,2,101091,MDCLDRL,Midcalder Jn Goods Loop
MDCLURS,Midcalder Up Refuge Siding,2004-12-12,653463.0,523525.0,O,9,4109,False,2,106008,MDCLURS,Midcalder Up Refuge Siding
MDLSBRO,Middlesbrough,1995-01-01,449564.0,520702.0,T,7,15449,False,4,103490,MDLSBRO,Middlesbrough
MDLSDS,Middlesborough Dawson,1995-01-01,449000.0,521200.0,O,7,15427,False,2,103475,MDLSDS,Middlesborough Dawson
MDLSFD,Middlesbrough Goods Yard,1995-01-01,449600.0,520400.0,M,7,15418,False,2,103492,MDLSFD,Middlesbrough Goods Yard
MDLSMRB,Middlesbrough Marsh Branch,1995-01-01,449600.0,520500.0,O,7,15421,False,2,103493,MDLSMRB,Middlesbrough Marsh Branch
MDLW,Middlewich,1995-01-01,371409.0,363715.0,O,6,37231,False,2,102135,MDLW,Middlewich
MDLWCBS,Middlewich British Salt,1995-01-01,371515.0,362976.0,O,6,37233,False,2,102139,MDLWCBS,Middlewich British Salt
MDNHCE,Maidenhead ISU (CE),2004-12-12,431253.0,845743.0,O,4,74007,False,2,103107,MDNHCE,Maidenhead ISU (CE)
MDNHDE,Maidenhead East,1995-01-01,488900.0,180700.0,O,4,74006,False,2,104093,MDNHDE,Maidenhead East
MDNHEAD,Maidenhead,1995-01-01,488725.0,180745.0,T,4,74005,False,4,104091,MDNHEAD,Maidenhead
MDNNWTN,Maiden Newton,1995-01-01,359950.0,97980.0,T,3,82316,False,4,101976,MDNNWTN,Maiden Newton
MDTT,Middleton Towers,1995-01-01,567200.0,317900.0,O,3,46239,False,2,105585,MDTT,Middleton Towers
MDWD,Middlewood,1995-01-01,394550.0,384790.0,O,6,32542,False,4,102552,MDWD,Middlewood
MEADLAJ,Meadow Lane Jn,1995-01-01,449843.0,333284.0,M,8,56599,False,2,103504,MEADLAJ,Meadow Lane Jn
MEADWHL,Meadowhall,1995-01-01,439121.0,391345.0,T,7,25316,False,4,103255,MEADWHL,Meadowhall
MEDLALC,Meadow Lane LC,1996-06-27,449784.0,333225.0,O,8,56593,False,2,103501,MEDLALC,Meadow Lane LC
MELBRNJ,Melbourne Jn,1995-01-01,435400.0,333300.0,O,8,57453,False,2,103176,MELBRNJ,Melbourne Jn
MELDRTH,Meldreth,1995-01-01,537730.0,245500.0,O,3,47248,False,4,105148,MELDRTH,Meldreth
MELKSHM,Melksham,1995-01-01,390040.0,164540.0,O,4,75361,False,4,102452,MELKSHM,Melksham
MELMLC,Melton Lane Level Crossing,1995-01-01,496200.0,425900.0,O,7,19212,False,2,104159,MELMLC,Melton Lane Level Crossing
MELROSE,Melrose,1995-01-01,354900.0,634000.0,O,7,0,False,2,101905,MELROSE,Melrose
MELS,Meols,1995-01-01,323350.0,389800.0,O,6,38006,False,4,101311,MELS,Meols
MELTON,Melton,1995-01-01,628710.0,250380.0,O,3,49121,False,4,105907,MELTON,Melton
MENAIBG,Menai Bridge,1995-01-01,253000.0,371600.0,O,6,40031,False,2,100405,MENAIBG,Menai Bridge
MEND,Mile End,1995-01-01,535000.0,182300.0,O,3,52722,False,2,105076,MEND,Mile End
MENHENT,Menheniot,1995-01-01,228970.0,61260.0,O,4,84401,False,4,100189,MENHENT,Menheniot
MENSTON,Menston,1995-01-01,417480.0,444050.0,O,7,17041,False,4,102888,MENSTON,Menston
MEOLSCP,Meols Cop,1995-01-01,335592.0,417083.0,O,6,35016,False,4,101558,MEOLSCP,Meols Cop
MEOLSLJ,St Lukes Junction,2004-12-12,634745.0,453245.0,O,6,35005,False,2,105938,MEOLSLJ,St Lukes Junction
MEOPHAM,Meopham,1995-01-01,564100.0,167900.0,O,3,88488,False,4,105559,MEOPHAM,Meopham
MERHDQ,Merehead Quarry,1995-01-01,369300.0,143800.0,O,4,82243,False,2,102090,MERHDQ,Merehead Quarry
MERHDQJ,Merehead Quarry Jn,1995-01-01,369700.0,143150.0,O,4,82246,False,2,102096,MERHDQJ,Merehead Quarry Jn
MERSTHM,Merstham,1995-01-01,529155.0,153291.0,O,3,87712,False,4,104832,MERSTHM,Merstham
MERTHRV,Merthyr Vale,1995-01-01,307700.0,199500.0,T,5,78144,False,4,101084,MERTHRV,Merthyr Vale
MERTHYR,Merthyr Tydfil,1995-01-01,305010.0,206000.0,T,5,78201,False,4,101065,MERTHYR,Merthyr Tydfil
METHLYJ,Methley Jn,1995-01-01,439700.0,425600.0,M,7,17192,False,2,103271,METHLYJ,Methley Jn
MEVATRE,Mevagissey,2012-09-12,201295.0,44962.0,O,4,0,False,2,100082,MEVATRE,Mevagissey
MEXBRGH,Mexborough,1995-01-01,447300.0,399600.0,O,7,24314,False,4,103436,MEXBRGH,Mexborough
MFAM,Morfa Mawddach,1995-01-01,262800.0,314100.0,O,5,64404,False,4,100600,MFAM,Morfa Mawddach
MFDB,Milford and Brocton,1995-01-01,397538.0,320581.0,O,5,43326,False,2,102580,MFDB,Milford and Brocton
MFLDBS,Mansfield Bus Station,1995-01-01,454090.0,358113.0,O,8,0,True,2,103619,MFLDBS,Mansfield Bus Station
MFLDTWN,Mansfield Town,1995-01-01,453715.0,360850.0,O,8,56225,False,4,103602,MFLDTWN,Mansfield Town
MFLDWSE,Mansfield Woodhouse,1995-01-01,453460.0,363235.0,M,8,56221,False,4,103593,MFLDWSE,Mansfield Woodhouse
MGMS127,Margam Sig. P.T.127,1995-01-01,278000.0,187400.0,T,5,79768,False,2,100795,M*,Margam *
MGTLSR,Moorgate (SR),2004-05-23,647362.0,453653.0,O,3,0,False,2,105998,MGTLSR,Moorgate (SR)
MHERON,Martins Heron,1995-01-01,488820.0,168370.0,O,3,87100,False,4,104092,MHERON,Martins Heron
MIDGHAM,Midgham,1995-01-01,457305.0,166647.0,O,4,74722,False,4,103693,MIDGHAM,Midgham
MIKLTRF,Mickle Trafford,1995-01-01,344600.0,369300.0,O,6,40322,False,2,101720,MIKLTRF,Mickle Trafford
MILBRNJ,Millburn Jn,1995-01-01,269500.0,845500.0,O,9,1109,False,2,100658,MILBRNJ,Millburn Jn
MILESPJ,Miles Platting Junction,1998-10-08,386000.0,400000.0,O,6,31339,False,1,102354,MILESP*,Miles Platting*
MILESPL,Miles Platting,1995-01-01,386000.0,400000.0,O,6,31339,False,2,102354,MILESP*,Miles Platting*
MILFCDS,Milford Down Sidings,1995-01-01,450400.0,431100.0,O,7,16501,False,2,103513,MILFCDS,Milford Down Sidings
MILFDWS,Milford West Sidings,1995-01-01,450400.0,431300.0,T,7,16502,False,2,103515,MILFDWS,Milford West Sidings
MILFDY,Milford Jn.,1995-01-01,450400.0,431200.0,O,7,16503,False,2,103514,MILFDY,Milford Jn.
MILFLOP,Milford Loop,1995-01-01,450400.0,431000.0,O,7,16506,False,2,103512,MILFLOP,Milford Loop
MILKNPK,Milliken Park,1995-01-01,241400.0,662000.0,O,9,7103,False,4,100318,MILKNPK,Milliken Park
MILLRJ,Mill Race Jn,1995-01-01,437500.0,389500.0,O,7,25629,False,2,103236,MILLRJ,Mill Race Jn
MILNROW,Milnrow,1995-01-01,392720.0,412400.0,O,6,0,False,4,102507,MILNROW,Milnrow
MILTJN,Milton Jn,1995-01-01,439510.0,191030.0,O,4,74325,False,2,103262,MILTJN,Milton Jn
MINFFR,Minffordd  <FfRly>,1995-01-01,259990.0,338530.0,O,6,64428,False,4,100541,MINFFR,Minffordd  <FfRly>
MINFORD,Minffordd,1995-01-01,259940.0,338560.0,O,5,64428,False,4,100539,MINFORD,Minffordd
MINMARS,Moreton-in-Marsh,1995-01-01,420670.0,232690.0,T,5,67359,False,4,102923,MINMARS,Moreton-in-Marsh
MINSTEJ,Minster East Jn.,1995-01-01,632010.0,164301.0,O,3,89452,False,2,105924,MINSTEJ,Minster East Jn.
MINSTER,Minster,1995-01-01,631192.0,164122.0,O,3,89451,False,4,105918,MINSTER,Minster
MINSTSJ,Minster South Jn,1995-01-01,631400.0,163800.0,O,3,89444,False,2,105922,MINSTSJ,Minster South Jn
MINSTWJ,Minster West Jn.,1995-01-01,631300.0,164100.0,O,3,89452,False,2,105920,MINSTWJ,Minster West Jn.
MINTYX,Minety Crossing,2004-12-12,634653.0,234153.0,O,4,75022,False,2,105935,MINTYX,Minety Crossing
MIREJN,Mirehouse Jcn,2004-12-12,652386.0,512345.0,O,6,10130,False,2,106005,MIREJN,Mirehouse Jcn
MIRFEJN,Mirfield East Jn,1995-01-01,421896.0,419555.0,O,7,18442,False,2,102940,MIRFEJN,Mirfield East Jn
MIRFILD,Mirfield,1995-01-01,420410.0,419480.0,O,7,18441,False,4,102919,MIRFILD,Mirfield
MISKIN,Miskin,1995-01-01,305000.0,181000.0,O,5,78603,False,2,101064,MISKIN,Miskin
MISTLEY,Mistley,1995-01-01,611884.0,231722.0,O,3,49313,False,4,105817,MISTLEY,Mistley
MITCHMJ,Mitcham Junction,1995-01-01,528270.0,167600.0,T,3,87661,False,4,104786,MITCHMJ,Mitcham Junction
MKIN,Markinch,1995-01-01,329940.0,701510.0,O,9,3226,False,4,101394,MKIN,Markinch
MKNSCEN,Milton Keynes Central,1995-01-01,484189.0,238029.0,T,5,70261,False,4,104045,MKNSCEN,Milton Keynes Central
MKTR,Market Rasen,1995-01-01,510715.0,388740.0,M,8,44043,False,4,104360,MKTR,Market Rasen
MLAIG,Mallaig,1995-01-01,167560.0,797060.0,T,9,6001,False,4,100020,MLAIG,Mallaig
MLAIGCE,Mallaig C.E.,1995-01-01,167450.0,797100.0,O,9,5999,False,2,100018,MLAIGCE,Mallaig C.E.
MLAIGGF,Mallaig g.f.,1995-01-01,167500.0,796950.0,O,9,5998,False,2,100019,MLAIGGF,Mallaig g.f.
MLBRKB,Millbrook (Bedfordshire),1995-01-01,500707.0,240510.0,O,5,62044,False,4,104213,MLBRKB,Millbrook (Bedfordshire)
MLDONQ,Meldon Quarry,1995-01-01,256400.0,92300.0,O,4,83301,False,2,100454,MLDONQ,Meldon Quarry
MLDSWTH,Mouldsworth,1995-01-01,351220.0,370780.0,O,6,37065,False,4,101825,MLDSWT*,Mouldsworth*
MLDSWTJ,Mouldsworth Jn,2001-09-30,351220.0,370780.0,O,6,37065,False,3,101825,MLDSWT*,Mouldsworth*
MLDTHRD,Mauldeth Road,1995-01-01,386195.0,392940.0,O,6,32527,False,4,102357,MLDTHRD,Mauldeth Road
MLFDHVN,Milford Haven,1995-01-01,190026.0,206183.0,T,5,80102,False,4,100056,MLFDHVN,Milford Haven
MLFORD,Milford (Surrey),1995-01-01,495406.0,141335.0,O,3,87059,False,4,104154,MLFORD,Milford (Surrey)
MLGV,Milngavie,1995-01-01,255535.0,674455.0,T,9,6301,False,4,100443,MLGV,Milngavie
MLHB,Mill Hill Broadway,1995-01-01,521320.0,191925.0,O,8,63214,False,4,104592,MLHB,Mill Hill Broadway
MLHL,Mill Hill (Lancashire),1995-01-01,367000.0,426680.0,O,6,29161,False,4,102055,MLHL,Mill Hill (Lancashire)
MLLM,Millom,1995-01-01,317200.0,480200.0,T,6,11211,False,4,101217,MLLM,Millom
MLLNJN,Mill Lane Junction,1995-01-01,417900.0,432500.0,M,7,18635,False,2,102890,MLLNJN,Mill Lane Junction
MLLPTOP,Millport,1995-01-01,218100.0,656900.0,O,9,0,False,2,100133,MLLPTOP,Millport
MLNRYDJ,Milner Royd Jn,1995-01-01,408000.0,422800.0,T,7,18445,False,2,102730,MLNRYDJ,Milner Royd Jn
MLPT,Parc. Slip Celtic Energy,1997-01-06,289500.0,184400.0,T,5,79761,False,2,100898,MLPT,Parc. Slip Celtic Energy
