service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
NA02058_service,1,1,1,1,1,1,0,20000101,20991231
NA02059_service,1,1,1,1,1,1,0,20000101,20991231
NA02060_service,1,1,1,1,1,1,0,20000101,20991231
NA02061_service,1,1,1,1,1,1,0,20000101,20991231
NA02062_service,1,1,1,1,1,1,0,20000101,20991231
NA02063_service,1,1,1,1,1,1,0,20000101,20991231
NA02064_service,1,1,1,1,1,1,0,20000101,20991231
NA02065_service,1,1,1,1,1,1,0,20000101,20991231
NA02066_service,1,1,1,1,1,1,0,20000101,20991231
NA02067_service,1,1,1,1,1,1,0,20000101,20991231
NA02068_service,1,1,1,1,1,1,0,20000101,20991231
NA02069_service,1,1,1,1,1,1,0,20000101,20991231
NA02070_service,1,1,1,1,1,1,0,20000101,20991231
NA02071_service,1,1,1,1,1,1,0,20000101,20991231
NA02072_service,1,1,1,1,1,1,0,20000101,20991231
NA02073_service,1,1,1,1,1,1,0,20000101,20991231
NA02074_service,1,1,1,1,1,1,0,20000101,20991231
NA02075_service,1,1,1,1,1,1,0,20000101,20991231
NA02076_service,1,1,1,1,1,1,0,20000101,20991231
NA02077_service,1,1,1,1,1,1,0,20000101,20991231
NA02078_service,1,1,1,1,1,1,0,20000101,20991231
NA02079_service,1,1,1,1,1,1,0,20000101,20991231
NA02080_service,1,1,1,1,1,1,0,20000101,20991231
NA02081_service,1,1,1,1,1,1,0,20000101,20991231
NA02082_service,1,1,1,1,1,1,0,20000101,20991231
NA02083_service,1,1,1,1,1,1,0,20000101,20991231
NA02084_service,1,1,1,1,1,1,0,20000101,20991231
NA02085_service,1,1,1,1,1,1,0,20000101,20991231
NA02086_service,1,1,1,1,1,1,0,20000101,20991231
NA02087_service,1,1,1,1,1,1,0,20000101,20991231
NA02088_service,1,1,1,1,1,1,0,20000101,20991231
NA02089_service,1,1,1,1,1,1,0,20000101,20991231
NA02090_service,1,1,1,1,1,1,0,20000101,20991231
NA02091_service,1,1,1,1,1,1,0,20000101,20991231
NA02092_service,1,1,1,1,1,1,0,20000101,20991231
NA02093_service,1,1,1,1,1,1,0,20000101,20991231
NA02094_service,1,1,1,1,1,1,0,20000101,20991231
NA02095_service,1,1,1,1,1,1,0,20000101,20991231
NA02096_service,1,1,1,1,1,1,0,20000101,20991231
NA02097_service,1,1,1,1,1,1,0,20000101,20991231
NA02098_service,1,1,1,1,1,1,0,20000101,20991231
NA02099_service,1,1,1,1,1,1,0,20000101,20991231
NA02100_service,1,1,1,1,1,1,0,20000101,20991231
NA02101_service,1,1,1,1,1,1,0,20000101,20991231
NA02102_service,1,1,1,1,1,1,0,20000101,20991231
NA02103_service,1,1,1,1,1,1,0,20000101,20991231
NA02104_service,1,1,1,1,1,1,0,20000101,20991231
NA02105_service,1,1,1,1,1,1,0,20000101,20991231
NA02106_service,1,1,1,1,1,1,0,20000101,20991231
NA02107_service,1,1,1,1,1,1,0,20000101,20991231
NA02108_service,1,1,1,1,1,1,0,20000101,20991231
NA02109_service,1,1,1,1,1,1,0,20000101,20991231
NA02110_service,1,1,1,1,1,1,0,20000101,20991231
NA02111_service,1,1,1,1,1,1,0,20000101,20991231
NA02112_service,1,1,1,1,1,1,0,20000101,20991231
NA02113_service,1,1,1,1,1,1,0,20000101,20991231
NA02114_service,1,1,1,1,1,1,0,20000101,20991231
NA02115_service,1,1,1,1,1,1,0,20000101,20991231
NA02116_service,1,1,1,1,1,1,0,20000101,20991231
NA02117_service,1,1,1,1,1,1,0,20000101,20991231
NA02118_service,1,1,1,1,1,1,0,20000101,20991231
NA02119_service,1,1,1,1,1,1,0,20000101,20991231
NA02120_service,1,1,1,1,1,1,0,20000101,20991231
NA02121_service,1,1,1,1,1,1,0,20000101,20991231
NA02122_service,1,1,1,1,1,1,0,20000101,20991231
NA02123_service,1,1,1,1,1,1,0,20000101,20991231
NA02124_service,1,1,1,1,1,1,0,20000101,20991231
NA02125_service,1,1,1,1,1,1,0,20000101,20991231
NA02126_service,1,1,1,1,1,1,0,20000101,20991231
NA02127_service,1,1,1,1,1,1,0,20000101,20991231
NA02128_service,1,1,1,1,1,1,0,20000101,20991231
NA02129_service,1,1,1,1,1,1,0,20000101,20991231
NA02130_service,1,1,1,1,1,1,0,20000101,20991231
NA02131_service,1,1,1,1,1,1,0,20000101,20991231
NA02132_service,1,1,1,1,1,1,0,20000101,20991231
NA02133_service,1,1,1,1,1,1,0,20000101,20991231
NA02134_service,1,1,1,1,1,1,0,20000101,20991231
NA02135_service,1,1,1,1,1,1,0,20000101,20991231
NA02136_service,1,1,1,1,1,1,0,20000101,20991231
NA02137_service,1,1,1,1,1,1,0,20000101,20991231
NA02138_service,1,1,1,1,1,1,0,20000101,20991231
NA02139_service,1,1,1,1,1,1,0,20000101,20991231
NA02140_service,1,1,1,1,1,1,0,20000101,20991231
NA02141_service,1,1,1,1,1,1,0,20000101,20991231
NA02142_service,1,1,1,1,1,1,0,20000101,20991231
NA02143_service,1,1,1,1,1,1,0,20000101,20991231
NA02144_service,1,1,1,1,1,1,0,20000101,20991231
NA02145_service,1,1,1,1,1,1,0,20000101,20991231
NA02146_service,1,1,1,1,1,1,0,20000101,20991231
NA02147_service,1,1,1,1,1,1,0,20000101,20991231
NA02148_service,1,1,1,1,1,1,0,20000101,20991231
NA02149_service,1,1,1,1,1,1,0,20000101,20991231
NA02150_service,1,1,1,1,1,1,0,20000101,20991231
NA02151_service,1,1,1,1,1,1,0,20000101,20991231
NA02152_service,1,1,1,1,1,1,0,20000101,20991231
NA02153_service,1,1,1,1,1,1,0,20000101,20991231
NA02154_service,1,1,1,1,1,1,0,20000101,20991231
NA02155_service,1,1,1,1,1,1,0,20000101,20991231
NA02156_service,1,1,1,1,1,1,0,20000101,20991231
NA02157_service,1,1,1,1,1,1,0,20000101,20991231
NA02158_service,1,1,1,1,1,1,0,20000101,20991231
NA02159_service,1,1,1,1,1,1,0,20000101,20991231
NA02160_service,1,1,1,1,1,1,0,20000101,20991231
NA02161_service,1,1,1,1,1,1,0,20000101,20991231
NA02162_service,1,1,1,1,1,1,0,20000101,20991231
NA02163_service,1,1,1,1,1,1,0,20000101,20991231
NA02164_service,1,1,1,1,1,1,0,20000101,20991231
NA02165_service,1,1,1,1,1,1,0,20000101,20991231
NA02166_service,1,1,1,1,1,1,0,20000101,20991231
NA02167_service,1,1,1,1,1,1,0,20000101,20991231
NA02168_service,1,1,1,1,1,1,0,20000101,20991231
NA02169_service,1,1,1,1,1,1,0,20000101,20991231
NA02170_service,1,1,1,1,1,1,0,20000101,20991231
NA02171_service,1,1,1,1,1,1,0,20000101,20991231
NA02172_service,1,1,1,1,1,1,0,20000101,20991231
NA02173_service,1,1,1,1,1,1,0,20000101,20991231
NA02174_service,1,1,1,1,1,1,0,20000101,20991231
NA02175_service,1,1,1,1,1,1,0,20000101,20991231
NA02176_service,1,1,1,1,1,1,0,20000101,20991231
NA02177_service,1,1,1,1,1,1,0,20000101,20991231
NA02178_service,1,1,1,1,1,1,0,20000101,20991231
NA02179_service,1,1,1,1,1,1,0,20000101,20991231
NA02180_service,1,1,1,1,1,1,0,20000101,20991231
NA02181_service,1,1,1,1,1,1,0,20000101,20991231
NA02182_service,1,1,1,1,1,1,0,20000101,20991231
NA02183_service,1,1,1,1,1,1,0,20000101,20991231
NA02184_service,1,1,1,1,1,1,0,20000101,20991231
NA02185_service,1,1,1,1,1,1,0,20000101,20991231
NA02186_service,1,1,1,1,1,1,0,20000101,20991231
NA02187_service,1,1,1,1,1,1,0,20000101,20991231
NA02188_service,1,1,1,1,1,1,0,20000101,20991231
NA02189_service,1,1,1,1,1,1,0,20000101,20991231
NA02190_service,1,1,1,1,1,1,0,20000101,20991231
NA02191_service,1,1,1,1,1,1,0,20000101,20991231
NA02192_service,1,1,1,1,1,1,0,20000101,20991231
NA02193_service,1,1,1,1,1,1,0,20000101,20991231
NA02194_service,1,1,1,1,1,1,0,20000101,20991231
NA02195_service,1,1,1,1,1,1,0,20000101,20991231
NA02196_service,1,1,1,1,1,1,0,20000101,20991231
NA02197_service,1,1,1,1,1,1,0,20000101,20991231
NA02198_service,1,1,1,1,1,1,0,20000101,20991231
NA02199_service,1,1,1,1,1,1,0,20000101,20991231
NA02200_service,1,1,1,1,1,1,0,20000101,20991231
NA02201_service,1,1,1,1,1,1,0,20000101,20991231
NA02202_service,1,1,1,1,1,1,0,20000101,20991231
NA02203_service,1,1,1,1,1,1,0,20000101,20991231
NA02204_service,1,1,1,1,1,1,0,20000101,20991231
NA02205_service,1,1,1,1,1,1,0,20000101,20991231
NA02206_service,1,1,1,1,1,1,0,20000101,20991231
NA02207_service,1,1,1,1,1,1,0,20000101,20991231
NA02208_service,1,1,1,1,1,1,0,20000101,20991231
NA02209_service,1,1,1,1,1,1,0,20000101,20991231
NA02210_service,1,1,1,1,1,1,0,20000101,20991231
NA02211_service,1,1,1,1,1,1,0,20000101,20991231
NA02212_service,1,1,1,1,1,1,0,20000101,20991231
NA02213_service,1,1,1,1,1,1,0,20000101,20991231
NA02214_service,1,1,1,1,1,1,0,20000101,20991231
NA02215_service,1,1,1,1,1,1,0,20000101,20991231
NA02216_service,1,1,1,1,1,1,0,20000101,20991231
NA02217_service,1,1,1,1,1,1,0,20000101,20991231
NA02218_service,1,1,1,1,1,1,0,20000101,20991231
NA02219_service,1,1,1,1,1,1,0,20000101,20991231
NA02220_service,1,1,1,1,1,1,0,20000101,20991231
NA02221_service,1,1,1,1,1,1,0,20000101,20991231
NA02222_service,1,1,1,1,1,1,0,20000101,20991231
NA02223_service,1,1,1,1,1,1,0,20000101,20991231
NA02224_service,1,1,1,1,1,1,0,20000101,20991231
NA02225_service,1,1,1,1,1,1,0,20000101,20991231
NA02226_service,1,1,1,1,1,1,0,20000101,20991231
NA02227_service,1,1,1,1,1,1,0,20000101,20991231
NA02228_service,1,1,1,1,1,1,0,20000101,20991231
NA02229_service,1,1,1,1,1,1,0,20000101,20991231
NA02230_service,1,1,1,1,1,1,0,20000101,20991231
NA02231_service,1,1,1,1,1,1,0,20000101,20991231
NA02232_service,1,1,1,1,1,1,0,20000101,20991231
NA02233_service,1,1,1,1,1,1,0,20000101,20991231
NA02234_service,1,1,1,1,1,1,0,20000101,20991231
NA02235_service,1,1,1,1,1,1,0,20000101,20991231
NA02236_service,1,1,1,1,1,1,0,20000101,20991231
NA02237_service,1,1,1,1,1,1,0,20000101,20991231
NA02238_service,1,1,1,1,1,1,0,20000101,20991231
NA02239_service,1,1,1,1,1,1,0,20000101,20991231
NA02240_service,1,1,1,1,1,1,0,20000101,20991231
NA02241_service,1,1,1,1,1,1,0,20000101,20991231
NA02242_service,1,1,1,1,1,1,0,20000101,20991231
NA02243_service,1,1,1,1,1,1,0,20000101,20991231
NA02244_service,1,1,1,1,1,1,0,20000101,20991231
NA02245_service,1,1,1,1,1,1,0,20000101,20991231
NA02246_service,1,1,1,1,1,1,0,20000101,20991231
NA02247_service,1,1,1,1,1,1,0,20000101,20991231
NA02248_service,1,1,1,1,1,1,0,20000101,20991231
NA02249_service,1,1,1,1,1,1,0,20000101,20991231
NA02250_service,1,1,1,1,1,1,0,20000101,20991231
NA02251_service,1,1,1,1,1,1,0,20000101,20991231
NA02252_service,1,1,1,1,1,1,0,20000101,20991231
NA02253_service,1,1,1,1,1,1,0,20000101,20991231
NA02254_service,1,1,1,1,1,1,0,20000101,20991231
NA02255_service,1,1,1,1,1,1,0,20000101,20991231
NA02256_service,1,1,1,1,1,1,0,20000101,20991231
NA02257_service,1,1,1,1,1,1,0,20000101,20991231
NA02258_service,1,1,1,1,1,1,0,20000101,20991231
NA02259_service,1,1,1,1,1,1,0,20000101,20991231
NA02260_service,1,1,1,1,1,1,0,20000101,20991231
NA02261_service,1,1,1,1,1,1,0,20000101,20991231
NA02262_service,1,1,1,1,1,1,0,20000101,20991231
NA02263_service,1,1,1,1,1,1,0,20000101,20991231
NA02264_service,1,1,1,1,1,1,0,20000101,20991231
NA02265_service,1,1,1,1,1,1,0,20000101,20991231
NA02266_service,1,1,1,1,1,1,0,20000101,20991231
NA02267_service,1,1,1,1,1,1,0,20000101,20991231
NA02268_service,1,1,1,1,1,1,0,20000101,20991231
NA02269_service,1,1,1,1,1,1,0,20000101,20991231
NA02270_service,1,1,1,1,1,1,0,20000101,20991231
NA02271_service,1,1,1,1,1,1,0,20000101,20991231
NA02272_service,1,1,1,1,1,1,0,20000101,20991231
NA02273_service,1,1,1,1,1,1,0,20000101,20991231
NA02274_service,1,1,1,1,1,1,0,20000101,20991231
NA02275_service,1,1,1,1,1,1,0,20000101,20991231
NA02276_service,1,1,1,1,1,1,0,20000101,20991231
NA02277_service,1,1,1,1,1,1,0,20000101,20991231
NA02278_service,1,1,1,1,1,1,0,20000101,20991231
NA02279_service,1,1,1,1,1,1,0,20000101,20991231
NA02280_service,1,1,1,1,1,1,0,20000101,20991231
NA02281_service,1,1,1,1,1,1,0,20000101,20991231
NA02282_service,1,1,1,1,1,1,0,20000101,20991231
NA02283_service,1,1,1,1,1,1,0,20000101,20991231
NA02284_service,1,1,1,1,1,1,0,20000101,20991231
NA02285_service,1,1,1,1,1,1,0,20000101,20991231
NA02286_service,1,1,1,1,1,1,0,20000101,20991231
NA02287_service,1,1,1,1,1,1,0,20000101,20991231
NA02288_service,1,1,1,1,1,1,0,20000101,20991231
NA02289_service,1,1,1,1,1,1,0,20000101,20991231
NA02290_service,1,1,1,1,1,1,0,20000101,20991231
NA02291_service,1,1,1,1,1,1,0,20000101,20991231
NA02292_service,1,1,1,1,1,1,0,20000101,20991231
NA02293_service,1,1,1,1,1,1,0,20000101,20991231
NA02294_service,1,1,1,1,1,1,0,20000101,20991231
NA02295_service,1,1,1,1,1,1,0,20000101,20991231
NA02296_service,1,1,1,1,1,1,0,20000101,20991231
NA02297_service,1,1,1,1,1,1,0,20000101,20991231
NA02298_service,1,1,1,1,1,1,0,20000101,20991231
NA02299_service,1,1,1,1,1,1,0,20000101,20991231
NA02300_service,1,1,1,1,1,1,0,20000101,20991231
NA02301_service,1,1,1,1,1,1,0,20000101,20991231
NA02302_service,1,1,1,1,1,1,0,20000101,20991231
NA02303_service,1,1,1,1,1,1,0,20000101,20991231
NA02304_service,1,1,1,1,1,1,0,20000101,20991231
NA02305_service,1,1,1,1,1,1,0,20000101,20991231
NA02306_service,1,1,1,1,1,1,0,20000101,20991231
NA02307_service,1,1,1,1,1,1,0,20000101,20991231
NA02308_service,1,1,1,1,1,1,0,20000101,20991231
NA02309_service,1,1,1,1,1,1,0,20000101,20991231
NA02310_service,1,1,1,1,1,1,0,20000101,20991231
NA02311_service,1,1,1,1,1,1,0,20000101,20991231
NA02312_service,1,1,1,1,1,1,0,20000101,20991231
NA02313_service,1,1,1,1,1,1,0,20000101,20991231
NA02314_service,1,1,1,1,1,1,0,20000101,20991231
NA02315_service,1,1,1,1,1,1,0,20000101,20991231
NA02316_service,1,1,1,1,1,1,0,20000101,20991231
NA02317_service,1,1,1,1,1,1,0,20000101,20991231
NA02318_service,1,1,1,1,1,1,0,20000101,20991231
NA02319_service,1,1,1,1,1,1,0,20000101,20991231
NA02320_service,1,1,1,1,1,1,0,20000101,20991231
NA02321_service,1,1,1,1,1,1,0,20000101,20991231
NA02322_service,1,1,1,1,1,1,0,20000101,20991231
NA02323_service,1,1,1,1,1,1,0,20000101,20991231
NA02324_service,1,1,1,1,1,1,0,20000101,20991231
NA02325_service,1,1,1,1,1,1,0,20000101,20991231
NA02326_service,1,1,1,1,1,1,0,20000101,20991231
NA02327_service,1,1,1,1,1,1,0,20000101,20991231
NA02328_service,1,1,1,1,1,1,0,20000101,20991231
NA02329_service,1,1,1,1,1,1,0,20000101,20991231
NA02330_service,1,1,1,1,1,1,0,20000101,20991231
NA02331_service,1,1,1,1,1,1,0,20000101,20991231
NA02332_service,1,1,1,1,1,1,0,20000101,20991231
NA02333_service,1,1,1,1,1,1,0,20000101,20991231
NA02334_service,1,1,1,1,1,1,0,20000101,20991231
NA02335_service,1,1,1,1,1,1,0,20000101,20991231
NA02336_service,1,1,1,1,1,1,0,20000101,20991231
NA02337_service,1,1,1,1,1,1,0,20000101,20991231
NA02338_service,1,1,1,1,1,1,0,20000101,20991231
NA02339_service,1,1,1,1,1,1,0,20000101,20991231
NA02340_service,1,1,1,1,1,1,0,20000101,20991231
NA02341_service,1,1,1,1,1,1,0,20000101,20991231
NA02342_service,1,1,1,1,1,1,0,20000101,20991231
NA02343_service,1,1,1,1,1,1,0,20000101,20991231
NA02344_service,1,1,1,1,1,1,0,20000101,20991231
NA02345_service,1,1,1,1,1,1,0,20000101,20991231
NA02346_service,1,1,1,1,1,1,0,20000101,20991231
NA02347_service,1,1,1,1,1,1,0,20000101,20991231
NA02348_service,1,1,1,1,1,1,0,20000101,20991231
NA02349_service,1,1,1,1,1,1,0,20000101,20991231
NA02350_service,1,1,1,1,1,1,0,20000101,20991231
NA02351_service,1,1,1,1,1,1,0,20000101,20991231
NA02352_service,1,1,1,1,1,1,0,20000101,20991231
NA02353_service,1,1,1,1,1,1,0,20000101,20991231
NA02354_service,1,1,1,1,1,1,0,20000101,20991231
NA02355_service,1,1,1,1,1,1,0,20000101,20991231
NA02356_service,1,1,1,1,1,1,0,20000101,20991231
NA02357_service,1,1,1,1,1,1,0,20000101,20991231
NA02358_service,1,1,1,1,1,1,0,20000101,20991231
NA02359_service,1,1,1,1,1,1,0,20000101,20991231
NA02360_service,1,1,1,1,1,1,0,20000101,20991231
NA02361_service,1,1,1,1,1,1,0,20000101,20991231
NA02362_service,1,1,1,1,1,1,0,20000101,20991231
NA02363_service,1,1,1,1,1,1,0,20000101,20991231
NA02364_service,1,1,1,1,1,1,0,20000101,20991231
NA02365_service,1,1,1,1,1,1,0,20000101,20991231
NA02366_service,1,1,1,1,1,1,0,20000101,20991231
NA02367_service,1,1,1,1,1,1,0,20000101,20991231
NA02368_service,1,1,1,1,1,1,0,20000101,20991231
NA02369_service,1,1,1,1,1,1,0,20000101,20991231
NA02370_service,1,1,1,1,1,1,0,20000101,20991231
NA02371_service,1,1,1,1,1,1,0,20000101,20991231
NA02372_service,1,1,1,1,1,1,0,20000101,20991231
NA02373_service,1,1,1,1,1,1,0,20000101,20991231
NA02374_service,1,1,1,1,1,1,0,20000101,20991231
NA02375_service,1,1,1,1,1,1,0,20000101,20991231
NA02376_service,1,1,1,1,1,1,0,20000101,20991231
NA02377_service,1,1,1,1,1,1,0,20000101,20991231
NA02378_service,1,1,1,1,1,1,0,20000101,20991231
NA02379_service,1,1,1,1,1,1,0,20000101,20991231
NA02380_service,1,1,1,1,1,1,0,20000101,20991231
NA02381_service,1,1,1,1,1,1,0,20000101,20991231
NA02382_service,1,1,1,1,1,1,0,20000101,20991231
NA02383_service,1,1,1,1,1,1,0,20000101,20991231
NA02384_service,1,1,1,1,1,1,0,20000101,20991231
NA02385_service,1,1,1,1,1,1,0,20000101,20991231
NA02386_service,1,1,1,1,1,1,0,20000101,20991231
NA02387_service,1,1,1,1,1,1,0,20000101,20991231
NA02388_service,1,1,1,1,1,1,0,20000101,20991231
NA02389_service,1,1,1,1,1,1,0,20000101,20991231
NA02390_service,1,1,1,1,1,1,0,20000101,20991231
NA02391_service,1,1,1,1,1,1,0,20000101,20991231
NA02392_service,1,1,1,1,1,1,0,20000101,20991231
NA02393_service,1,1,1,1,1,1,0,20000101,20991231
NA02394_service,1,1,1,1,1,1,0,20000101,20991231
NA02395_service,1,1,1,1,1,1,0,20000101,20991231
NA02396_service,1,1,1,1,1,1,0,20000101,20991231
NA02397_service,1,1,1,1,1,1,0,20000101,20991231
NA02398_service,1,1,1,1,1,1,0,20000101,20991231
NA02399_service,1,1,1,1,1,1,0,20000101,20991231
NA02400_service,1,1,1,1,1,1,0,20000101,20991231
NA02401_service,1,1,1,1,1,1,0,20000101,20991231
NA02402_service,1,1,1,1,1,1,0,20000101,20991231
NA02403_service,1,1,1,1,1,1,0,20000101,20991231
NA02404_service,1,1,1,1,1,1,0,20000101,20991231
NA02405_service,1,1,1,1,1,1,0,20000101,20991231
NA02406_service,1,1,1,1,1,1,0,20000101,20991231
NA02407_service,1,1,1,1,1,1,0,20000101,20991231
NA02408_service,1,1,1,1,1,1,0,20000101,20991231
NA02409_service,1,1,1,1,1,1,0,20000101,20991231
NA02410_service,1,1,1,1,1,1,0,20000101,20991231
NA02411_service,1,1,1,1,1,1,0,20000101,20991231
NA02412_service,1,1,1,1,1,1,0,20000101,20991231
NA02413_service,1,1,1,1,1,1,0,20000101,20991231
NA02414_service,1,1,1,1,1,1,0,20000101,20991231
NA02415_service,1,1,1,1,1,1,0,20000101,20991231
NA02416_service,1,1,1,1,1,1,0,20000101,20991231
NA02417_service,1,1,1,1,1,1,0,20000101,20991231
NA02418_service,1,1,1,1,1,1,0,20000101,20991231
NA02419_service,1,1,1,1,1,1,0,20000101,20991231
NA02420_service,1,1,1,1,1,1,0,20000101,20991231
NA02421_service,1,1,1,1,1,1,0,20000101,20991231
NA02422_service,1,1,1,1,1,1,0,20000101,20991231
NA02423_service,1,1,1,1,1,1,0,20000101,20991231
NA02424_service,1,1,1,1,1,1,0,20000101,20991231
NA02425_service,1,1,1,1,1,1,0,20000101,20991231
NA02426_service,1,1,1,1,1,1,0,20000101,20991231
NA02427_service,1,1,1,1,1,1,0,20000101,20991231
NA02428_service,1,1,1,1,1,1,0,20000101,20991231
NA02429_service,1,1,1,1,1,1,0,20000101,20991231
NA02430_service,1,1,1,1,1,1,0,20000101,20991231
NA02431_service,1,1,1,1,1,1,0,20000101,20991231
NA02432_service,1,1,1,1,1,1,0,20000101,20991231
NA02433_service,1,1,1,1,1,1,0,20000101,20991231
NA02434_service,1,1,1,1,1,1,0,20000101,20991231
NA02435_service,1,1,1,1,1,1,0,20000101,20991231
NA02436_service,1,1,1,1,1,1,0,20000101,20991231
NA02437_service,1,1,1,1,1,1,0,20000101,20991231
NA02438_service,1,1,1,1,1,1,0,20000101,20991231
NA02439_service,1,1,1,1,1,1,0,20000101,20991231
NA02440_service,1,1,1,1,1,1,0,20000101,20991231
NA02441_service,1,1,1,1,1,1,0,20000101,20991231
NA02442_service,1,1,1,1,1,1,0,20000101,20991231
NA02443_service,1,1,1,1,1,1,0,20000101,20991231
NA02444_service,1,1,1,1,1,1,0,20000101,20991231
NA02445_service,1,1,1,1,1,1,0,20000101,20991231
NA02446_service,1,1,1,1,1,1,0,20000101,20991231
NA02447_service,1,1,1,1,1,1,0,20000101,20991231
NA02448_service,1,1,1,1,1,1,0,20000101,20991231
NA02449_service,1,1,1,1,1,1,0,20000101,20991231
NA02450_service,1,1,1,1,1,1,0,20000101,20991231
NA02451_service,1,1,1,1,1,1,0,20000101,20991231
NA02452_service,1,1,1,1,1,1,0,20000101,20991231
NA02453_service,1,1,1,1,1,1,0,20000101,20991231
NA02454_service,1,1,1,1,1,1,0,20000101,20991231
NA02455_service,1,1,1,1,1,1,0,20000101,20991231
NA02456_service,1,1,1,1,1,1,0,20000101,20991231
NA02457_service,1,1,1,1,1,1,0,20000101,20991231
NA02458_service,1,1,1,1,1,1,0,20000101,20991231
NA02459_service,1,1,1,1,1,1,0,20000101,20991231
NA02460_service,1,1,1,1,1,1,0,20000101,20991231
NA02461_service,1,1,1,1,1,1,0,20000101,20991231
NA02462_service,1,1,1,1,1,1,0,20000101,20991231
NA02463_service,1,1,1,1,1,1,0,20000101,20991231
NA02464_service,1,1,1,1,1,1,0,20000101,20991231
NA02465_service,1,1,1,1,1,1,0,20000101,20991231
NA02466_service,1,1,1,1,1,1,0,20000101,20991231
NA02467_service,1,1,1,1,1,1,0,20000101,20991231
NA02468_service,1,1,1,1,1,1,0,20000101,20991231
NA02469_service,1,1,1,1,1,1,0,20000101,20991231
NA02470_service,1,1,1,1,1,1,0,20000101,20991231
NA02471_service,1,1,1,1,1,1,0,20000101,20991231
NA02472_service,1,1,1,1,1,1,0,20000101,20991231
NA02473_service,1,1,1,1,1,1,0,20000101,20991231
NA02474_service,1,1,1,1,1,1,0,20000101,20991231
NA02475_service,1,1,1,1,1,1,0,20000101,20991231
NA02476_service,1,1,1,1,1,1,0,20000101,20991231
NA02477_service,1,1,1,1,1,1,0,20000101,20991231
NA02478_service,1,1,1,1,1,1,0,20000101,20991231
NA02479_service,1,1,1,1,1,1,0,20000101,20991231
NA02480_service,1,1,1,1,1,1,0,20000101,20991231
NA02481_service,1,1,1,1,1,1,0,20000101,20991231
NA02482_service,1,1,1,1,1,1,0,20000101,20991231
NA02483_service,1,1,1,1,1,1,0,20000101,20991231
NA02484_service,1,1,1,1,1,1,0,20000101,20991231
NA02485_service,1,1,1,1,1,1,0,20000101,20991231
NA02486_service,1,1,1,1,1,1,0,20000101,20991231
NA02487_service,1,1,1,1,1,1,0,20000101,20991231
NA02488_service,1,1,1,1,1,1,0,20000101,20991231
NA02489_service,1,1,1,1,1,1,0,20000101,20991231
NA02490_service,1,1,1,1,1,1,0,20000101,20991231
NA02491_service,1,1,1,1,1,1,0,20000101,20991231
NA02492_service,1,1,1,1,1,1,0,20000101,20991231
NA02493_service,1,1,1,1,1,1,0,20000101,20991231
NA02494_service,1,1,1,1,1,1,0,20000101,20991231
NA02495_service,1,1,1,1,1,1,0,20000101,20991231
NA02496_service,1,1,1,1,1,1,0,20000101,20991231
NA02497_service,1,1,1,1,1,1,0,20000101,20991231
NA02498_service,1,1,1,1,1,1,0,20000101,20991231
NA02499_service,1,1,1,1,1,1,0,20000101,20991231
NA02500_service,1,1,1,1,1,1,0,20000101,20991231
NA02501_service,1,1,1,1,1,1,0,20000101,20991231
NA02502_service,1,1,1,1,1,1,0,20000101,20991231
NA02503_service,1,1,1,1,1,1,0,20000101,20991231
NA02504_service,1,1,1,1,1,1,0,20000101,20991231
NA02505_service,1,1,1,1,1,1,0,20000101,20991231
NA02506_service,1,1,1,1,1,1,0,20000101,20991231
NA02507_service,1,1,1,1,1,1,0,20000101,20991231
NA02508_service,1,1,1,1,1,1,0,20000101,20991231
NA02509_service,1,1,1,1,1,1,0,20000101,20991231
NA02510_service,1,1,1,1,1,1,0,20000101,20991231
NA02511_service,1,1,1,1,1,1,0,20000101,20991231
NA02512_service,1,1,1,1,1,1,0,20000101,20991231
NA02513_service,1,1,1,1,1,1,0,20000101,20991231
NA02514_service,1,1,1,1,1,1,0,20000101,20991231
NA02515_service,1,1,1,1,1,1,0,20000101,20991231
NA02516_service,1,1,1,1,1,1,0,20000101,20991231
NA02517_service,1,1,1,1,1,1,0,20000101,20991231
NA02518_service,1,1,1,1,1,1,0,20000101,20991231
NA02519_service,1,1,1,1,1,1,0,20000101,20991231
NA02520_service,1,1,1,1,1,1,0,20000101,20991231
NA02521_service,1,1,1,1,1,1,0,20000101,20991231
NA02522_service,1,1,1,1,1,1,0,20000101,20991231
NA02523_service,1,1,1,1,1,1,0,20000101,20991231
NA02524_service,1,1,1,1,1,1,0,20000101,20991231
NA02525_service,1,1,1,1,1,1,0,20000101,20991231
NA02526_service,1,1,1,1,1,1,0,20000101,20991231
NA02527_service,1,1,1,1,1,1,0,20000101,20991231
NA02528_service,1,1,1,1,1,1,0,20000101,20991231
NA02529_service,1,1,1,1,1,1,0,20000101,20991231
NA02530_service,1,1,1,1,1,1,0,20000101,20991231
NA02531_service,1,1,1,1,1,1,0,20000101,20991231
NA02532_service,1,1,1,1,1,1,0,20000101,20991231
NA02533_service,1,1,1,1,1,1,0,20000101,20991231
NA02534_service,1,1,1,1,1,1,0,20000101,20991231
NA02535_service,1,1,1,1,1,1,0,20000101,20991231
NA02536_service,1,1,1,1,1,1,0,20000101,20991231
NA02537_service,1,1,1,1,1,1,0,20000101,20991231
NA02538_service,1,1,1,1,1,1,0,20000101,20991231
