TIPLOC_PlatformID,TIPLOC,PlatformID,StartDate,PlatformLength,PassengerDOO,NonPassengerDOO,index_TIPLOC,index_PlatformID,index,Easting,Northing,Quality,Shape
BRADIN_1,BRADIN,1,1995-01-01,0,False,True,104947,7,104947007,416612.2901079855,432683.5907087342,2,"LINESTRING (416621.6413 432572.9235, 416617.9157 432609.3261, 416614.9398 432644.2627, 416604.8247 432794.3959)"
BRADIN_2,BRADIN,2,1995-01-01,0,False,True,104947,70,104947070,416616.86836233333,432683.63965936436,2,"LINESTRING (416610.8863 432794.217, 416618.9557 432645.0556, 416621.287 432609.8498, 416623.8674 432573.1205)"
BRADIN_3,BRADIN,3,1995-01-01,0,False,True,104947,90,104947090,416623.3555,432717.2851,2,"LINESTRING (416627.6861 432648.5133, 416619.0249 432786.0569)"
BRADIN_4,BRADIN,4,1995-01-01,0,False,True,104947,104,104947104,416627.57065,432715.7423,2,"LINESTRING (416623.6676 432782.8244, 416631.4737 432648.6602)"
BRANKSM_1,BRANKSM,1,1995-01-01,0,False,False,104629,7,104629007,405795.30946777225,91947.72495666759,2,"LINESTRING (405731.3321 91925.6799, 405752.6466 91933.6538, 405772.1689 91940.9475, 405809.8974 91951.9975, 405860.7166 91964.9859)"
BRANKSM_2,BRANKSM,2,1995-01-01,0,False,False,104629,70,104629070,405808.03890687414,91941.53168803017,2,"LINESTRING (405745.1714 91920.9687, 405755.6347 91924.8387, 405777.168 91932.8019, 405803.7834 91940.5148, 405872.2728 91956.8809)"
BRBY_1,BRBY,1,2011-05-22,0,False,False,108863,7,108863007,524732.7876597131,184429.38144465903,2,"LINESTRING (524770.1314 184452.0976, 524762.6347 184447.7295, 524695.5508 184406.4906)"
BRBY_2,BRBY,2,2011-05-22,0,False,False,108863,70,108863070,524727.231271472,184437.85800581973,2,"LINESTRING (524690.1428 184414.247, 524736.9026 184444.0149, 524757.4317 184455.6132, 524765.19 184460.0656)"
BRBYPK_1,BRBYPK,1,2011-05-22,0,False,False,108836,7,108836007,524209.5618590316,183906.36684552795,2,"LINESTRING (524182.7036 183867.7715, 524228.7472 183933.9362, 524236.3588 183945.0048)"
BRBYPK_2,BRBYPK,2,2011-05-22,0,False,False,108836,70,108836070,524202.8547804296,183913.37426016846,2,"LINESTRING (524175.0941 183872.7818, 524221.5525 183940.7146, 524230.9127 183953.7621)"
BRDLNGT_4,BRDLNGT,4,1995-01-01,0,False,True,108354,104,108354104,517821.7479962067,466862.8901436273,2,"POLYGON ((517742.7332 466842.9409, 517742.2932 466846.8594, 517777.783 466854.7639, 517792.1401 466857.9677, 517861.0859 466877.5443, 517880.8154 466882.3323, 517886.1614 466884.1827, 517898.1037 466890.4535, 517899.6276 466886.8967, 517867.866 466873.1973, 517830.9584 466861.6047, 517816.9631 466858.332, 517742.7332 466842.9409))"
BRDLNGT_5,BRDLNGT,5,1995-01-01,0,False,True,108354,117,108354117,517827.04115251376,466849.25751542003,2,"POLYGON ((517906.6626 466882.5673, 517870.8823 466866.8063, 517848.8723 466859.8119, 517822.1646 466852.2304, 517785.3071 466844.8362, 517742.382 466836.6758, 517742.9902 466831.8043, 517769.9491 466834.4045, 517808.0843 466840.4619, 517882.779 466858.159, 517882.6179 466859.346, 517908.641 466862.1904, 517906.6626 466882.5673))"
BRDLNGT_6,BRDLNGT,6,1995-01-01,0,False,True,108354,128,108354128,517827.04115251376,466849.25751542003,2,"POLYGON ((517906.6626 466882.5673, 517870.8823 466866.8063, 517848.8723 466859.8119, 517822.1646 466852.2304, 517785.3071 466844.8362, 517742.382 466836.6758, 517742.9902 466831.8043, 517769.9491 466834.4045, 517808.0843 466840.4619, 517882.779 466858.159, 517882.6179 466859.346, 517908.641 466862.1904, 517906.6626 466882.5673))"
BRFRY_1,BRFRY,1,2019-12-15,0,False,False,102851,7,102851007,346236.0503923865,730954.6501976824,2,"POLYGON ((346174.9542 730973.2699, 346226.3445 730956.1734, 346277.2422 730940.0411, 346296.4514 730933.8635, 346297.1863 730936.4145, 346264.6736 730947.0027, 346227.6855 730958.8948, 346175.7597 730975.5529, 346174.9542 730973.2699))"
BRFRY_2,BRFRY,2,2019-12-15,0,False,False,102851,70,102851070,346245.7766559821,730962.8420116685,2,"POLYGON ((346303.8021 730943.4996, 346303.1348 730941.4263, 346186.6391 730978.7095, 346188.3954 730984.0417, 346192.7779 730982.6834, 346269.7901 730958.2925, 346271.1218 730957.8636, 346270.2724 730955.0357, 346284.097 730950.8969, 346284.7854 730953.1814, 346298.3694 730948.5336, 346297.6241 730944.6802, 346303.8021 730943.4996))"
BRGEND_1,BRGEND,1,2004-12-12,0,False,False,101452,7,101452007,290770.11158323556,179852.2931271554,2,"POLYGON ((290717.5837 179971.7468, 290721.4919 179973.0088, 290727.0166 179960.351, 290735.6433 179939.2374, 290745.878 179914.451, 290758.0562 179885.1169, 290769.6258 179856.8528, 290781.2045 179829.0114, 290800.5793 179787.2395, 290813.3562 179762.4653, 290828.9784 179736.0056, 290827.2261 179734.9196, 290811.4305 179761.3831, 290798.309 179786.2759, 290779.461 179828.3257, 290778.051 179828.6231, 290770.9684 179846.6549, 290760.4326 179872.9496, 290757.774 179880.0718, 290751.6196 179878.324, 290740.6271 179916.2886, 290726.6075 179949.4119, 290717.5837 179971.7468))"
BRGEND_1A,BRGEND,1A,1995-01-01,970,False,False,101452,55,101452055,290799.8988715403,179780.67021018788,2,"POLYGON ((290778.051 179828.6231, 290774.1228 179827.4059, 290796.0315 179785.3013, 290809.5048 179760.3008, 290825.4808 179733.8335, 290827.2261 179734.9196, 290811.4305 179761.3831, 290798.309 179786.2759, 290779.461 179828.3257, 290778.051 179828.6231))"
BRGEND_2,BRGEND,2,2004-12-12,0,False,False,101452,70,101452070,290765.2987955507,179892.74358520203,2,"POLYGON ((290713.8941 180014.4829, 290732.4934 179969.6455, 290749.2995 179929.5419, 290751.0802 179930.338, 290759.1142 179910.717, 290760.9082 179906.3282, 290763.6028 179907.3271, 290775.6932 179873.9117, 290771.1586 179870.6493, 290783.8946 179839.8012, 290789.4197 179841.9853, 290807.2584 179803.0391, 290821.2634 179773.3877, 290816.1384 179770.761, 290808.8261 179784.2583, 290802.1604 179798.4426, 290793.8779 179815.8882, 290784.4141 179835.8737, 290769.5498 179870.4169, 290761.8775 179892.3332, 290749.6229 179921.669, 290736.7823 179953.1202, 290722.0594 179988.3948, 290711.9685 180013.4007, 290713.8941 180014.4829))"
BRGEND_3,BRGEND,3,2007-05-20,0,False,False,101452,90,101452090,290748.9492592558,179939.16659747963,2,"POLYGON ((290735.8093 179966.6146, 290751.0802 179930.338, 290759.1142 179910.717, 290762.2196 179911.7739, 290746.1394 179949.4808, 290738.5053 179967.6803, 290735.8093 179966.6146))"
BRGHTN_1,BRGHTN,1,1995-01-01,235,False,True,109346,7,109346007,529126.035114973,184193.7169307778,2,"POLYGON ((529180.933 184185.2861, 529181.252 184187.4752, 529107.176 184199.6562, 529071.4179 184203.8546, 529071.3555 184199.2128, 529087.0144 184196.829, 529092.5709 184196.069, 529096.4261 184195.6329, 529102.8479 184194.9505, 529106.4601 184194.5193, 529107.7919 184194.2639, 529107.7378 184194.2069, 529108.6493 184194.1076, 529149.4345 184186.51, 529171.7234 184182.3589, 529174.3617 184186.3875, 529180.933 184185.2861))"
BRGHTN_1FT,BRGHTN,1FT,1995-01-01,0,False,False,109346,60,109346060,529126.035114973,184193.7169307778,1,"POLYGON ((529180.933 184185.2861, 529181.252 184187.4752, 529107.176 184199.6562, 529071.4179 184203.8546, 529071.3555 184199.2128, 529087.0144 184196.829, 529092.5709 184196.069, 529096.4261 184195.6329, 529102.8479 184194.9505, 529106.4601 184194.5193, 529107.7919 184194.2639, 529107.7378 184194.2069, 529108.6493 184194.1076, 529149.4345 184186.51, 529171.7234 184182.3589, 529174.3617 184186.3875, 529180.933 184185.2861))"
BRGHTN_2,BRGHTN,2,1995-01-01,279,False,True,109346,70,109346070,529107.8401280267,184210.77227944747,2,"POLYGON ((529030.6603 184216.116, 529030.6709 184214.0577, 529066.0699 184211.1519, 529088.8308 184208.6259, 529108.2402 184206.1039, 529133.98 184202.1295, 529151.8203 184199.1003, 529183.4518 184193.7404, 529183.5414 184194.3102, 529181.9827 184196.663, 529180.0607 184199.663, 529160.0328 184204.6728, 529141.6597 184208.1891, 529122.6501 184211.6336, 529122.9047 184213.3537, 529111.3444 184215.0071, 529098.5848 184216.3406, 529088.6939 184217.0127, 529075.518 184217.8016, 529061.7943 184218.0313, 529044.7112 184217.2076, 529030.6603 184216.116))"
BRGHTN_2FT,BRGHTN,2FT,1995-01-01,0,False,True,109346,80,109346080,529107.8401280267,184210.77227944747,1,"POLYGON ((529030.6603 184216.116, 529030.6709 184214.0577, 529066.0699 184211.1519, 529088.8308 184208.6259, 529108.2402 184206.1039, 529133.98 184202.1295, 529151.8203 184199.1003, 529183.4518 184193.7404, 529183.5414 184194.3102, 529181.9827 184196.663, 529180.0607 184199.663, 529160.0328 184204.6728, 529141.6597 184208.1891, 529122.6501 184211.6336, 529122.9047 184213.3537, 529111.3444 184215.0071, 529098.5848 184216.3406, 529088.6939 184217.0127, 529075.518 184217.8016, 529061.7943 184218.0313, 529044.7112 184217.2076, 529030.6603 184216.116))"
BRGHWS_S1,BRGHWS,S1,2021-12-12,0,False,False,109321,275,109321275,530962.7409317592,105071.38328368029,1,"POLYGON ((530983.3013 104920.1317, 530985.1319 104933.6405, 530985.5908 104949.2955, 530985.7559 104965.4216, 530984.476 104978.485, 530982.893 104992.6756, 530980.5685 105006.091, 530977.4902 105019.7767, 530973.5386 105034.0079, 530958.1462 105078.6709, 530950.2685 105094.9174, 530942.5721 105107.8751, 530933.3472 105121.3729, 530923.5064 105133.3087, 530913.5891 105144.3636, 530902.3412 105155.6521, 530890.0641 105166.6811, 530876.0836 105177.9233, 530862.1301 105187.8087, 530864.3196 105190.6898, 530866.3648 105189.2169, 530878.7526 105180.5049, 530892.7397 105169.2852, 530905.2108 105158.1053, 530916.3564 105146.9588, 530926.6582 105135.7467, 530936.6136 105123.1796, 530945.3375 105110.5482, 530955.2212 105093.551, 530962.9127 105076.866, 530976.9676 105036.631, 530980.7827 105023.9095, 530984.5789 105008.2947, 530989.1002 104978.9796, 530990.5164 104956.2954, 530990.0726 104936.4017, 530988.9921 104919.407, 530983.3013 104920.1317))"
BRGHWS_S2,BRGHWS,S2,2021-12-12,0,False,False,109321,276,109321276,530962.7409317592,105071.38328368029,1,"POLYGON ((530983.3013 104920.1317, 530985.1319 104933.6405, 530985.5908 104949.2955, 530985.7559 104965.4216, 530984.476 104978.485, 530982.893 104992.6756, 530980.5685 105006.091, 530977.4902 105019.7767, 530973.5386 105034.0079, 530958.1462 105078.6709, 530950.2685 105094.9174, 530942.5721 105107.8751, 530933.3472 105121.3729, 530923.5064 105133.3087, 530913.5891 105144.3636, 530902.3412 105155.6521, 530890.0641 105166.6811, 530876.0836 105177.9233, 530862.1301 105187.8087, 530864.3196 105190.6898, 530866.3648 105189.2169, 530878.7526 105180.5049, 530892.7397 105169.2852, 530905.2108 105158.1053, 530916.3564 105146.9588, 530926.6582 105135.7467, 530936.6136 105123.1796, 530945.3375 105110.5482, 530955.2212 105093.551, 530962.9127 105076.866, 530976.9676 105036.631, 530980.7827 105023.9095, 530984.5789 105008.2947, 530989.1002 104978.9796, 530990.5164 104956.2954, 530990.0726 104936.4017, 530988.9921 104919.407, 530983.3013 104920.1317))"
BRHD_1,BRHD,1,1995-01-01,0,False,True,100579,7,100579007,249850.37164091764,659338.3465148808,2,"POLYGON ((249786.6476 659292.6061, 249788.7283 659290.1836, 249797.3281 659295.9232, 249806.8112 659302.8911, 249808.9616 659304.4764, 249818.8572 659311.7642, 249820.9689 659313.3174, 249836.7832 659324.6555, 249836.1599 659325.6796, 249839.4252 659328.1175, 249868.0198 659349.4285, 249868.6824 659348.8152, 249871.7187 659351.1607, 249872.5244 659353.0488, 249884.4473 659362.3608, 249895.5513 659371.0327, 249901.124 659375.7857, 249912.8185 659385.7517, 249911.6167 659386.9184, 249910.7248 659387.7959, 249869.805 659356.0504, 249832.6222 659326.2477, 249809.7257 659309.329, 249786.6476 659292.6061))"
BRHD_2,BRHD,2,1995-01-01,0,False,True,100579,70,100579070,249858.06257523288,659356.8783057146,2,"POLYGON ((249788.5844 659305.9509, 249790.8202 659303.3002, 249811.8461 659318.3788, 249828.6069 659331.3216, 249926.3108 659409.4128, 249925.0781 659410.4134, 249850.8701 659353.3308, 249848.4683 659351.5537, 249840.9985 659346.0087, 249839.4208 659344.838, 249824.4029 659332.7594, 249824.883 659332.1301, 249818.1457 659326.9051, 249819.3771 659325.3252, 249811.0152 659318.842, 249809.4176 659320.9025, 249806.6732 659319.0147, 249797.9332 659312.6672, 249788.5844 659305.9509))"
BRHD_3,BRHD,3,1995-01-01,0,False,True,100579,90,100579090,249887.3067415952,659382.5548188873,2,"POLYGON ((249849.297 659355.0116, 249850.8701 659353.3308, 249925.0781 659410.4134, 249924.0369 659411.5077, 249849.297 659355.0116))"
BRHM_1,BRHM,1,1995-01-01,0,False,True,107706,7,107706007,495887.5246276143,104344.0788796439,2,"POLYGON ((495746.887 104339.7788, 495895.923 104340.9737, 495937.0102 104343.1206, 495966.8092 104345.794, 496033.0858 104351.8873, 496033.0189 104353.2209, 495895.7703 104347.3558, 495741.7184 104345.4125, 495741.9737 104340.3337, 495746.887 104339.7788))"
BRHM_2,BRHM,2,1995-01-01,0,False,True,107706,70,107706070,495887.354302334,104350.18806673592,2,"POLYGON ((495741.7184 104345.4125, 495741.7613 104349.5957, 495751.5135 104350.9985, 495798.0516 104351.6983, 495866.0903 104352.7607, 496032.5097 104355.6253, 496033.0189 104353.2209, 495895.7703 104347.3558, 495741.7184 104345.4125))"
BRHM_3,BRHM,3,1995-01-01,0,False,True,107706,90,107706090,495916.0786342469,104361.55559652013,2,"POLYGON ((495782.4262 104358.2297, 495791.0875 104358.0441, 495842.1849 104359.0506, 495880.6412 104359.836, 495898.9752 104360.0066, 495902.6088 104360.0846, 495911.3486 104359.8451, 495970.8891 104360.6523, 496050.1072 104362.5015, 496039.2859 104364.0706, 495915.0417 104363.1945, 495914.8841 104369.0759, 495833.4065 104367.8992, 495813.2341 104366.1822, 495782.045 104360.9591, 495782.4262 104358.2297))"
BRHOUSE_1,BRHOUSE,1,1999-01-01,0,False,False,104905,7,104905007,414698.95426584245,422432.2854097715,2,"LINESTRING (414754.8194 422414.7279, 414710.268 422428.7302, 414671.7377 422440.8379, 414643.0879 422449.839)"
BRHOUSE_2,BRHOUSE,2,1999-01-01,0,False,False,104905,70,104905070,414705.7390493247,422420.6551051213,2,"LINESTRING (414649.4502 422437.8539, 414678.4495 422428.9985, 414762.0249 422403.4465)"
BRIERFL_1,BRIERFL,1,1995-01-01,0,False,False,103906,7,103906007,384544.7763468671,436470.99349221785,2,"POLYGON ((384531.1119 436434.4019, 384552.5345 436486.3897, 384551.6818 436487.3049, 384560.0228 436507.2931, 384558.7083 436507.8983, 384548.6549 436483.7101, 384538.2697 436458.7665, 384528.6059 436435.0111, 384531.1119 436434.4019))"
BRKNCPK_1,BRKNCPK,1,1998-05-24,128,False,False,102400,7,102400007,330889.8862631216,431690.9860900891,2,"POLYGON ((330876.3214 431743.0326, 330873.3583 431742.3421, 330873.4838 431741.9173, 330903.5571 431638.8071, 330906.3505 431639.6115, 330876.3214 431743.0326))"
BRKNHDC_1,BRKNHDC,1,1995-01-01,0,False,True,102411,7,102411007,331089.8268976853,412176.0091117824,2,"POLYGON ((331119.6556 412232.734, 331085.6343 412171.1968, 331056.9727 412120.9091, 331059.3337 412119.873, 331087.8052 412169.8409, 331111.5992 412210.9421, 331120.8429 412228.8443, 331123.214 412227.5967, 331124.5539 412230.0585, 331123.9237 412230.4126, 331122.0462 412231.4639, 331119.6556 412232.734))"
BRKNHDC_2,BRKNHDC,2,1995-01-01,0,False,True,102411,70,102411070,331076.12515892833,412170.3152435205,2,"POLYGON ((331038.3439 412102.1542, 331086.3561 412184.7729, 331115.2406 412237.6726, 331111.9852 412239.5452, 331111.3864 412238.43, 331083.3662 412186.241, 331036.2648 412103.4533, 331038.3439 412102.1542))"
BRKNHDN_2,BRKNHDN,2,1995-01-01,128,False,True,102288,70,102288070,329771.86427294,390282.63271070505,2,"POLYGON ((329820.6446 390244.7382, 329825.3736 390242.5762, 329827.2729 390244.6511, 329811.9978 390257.1396, 329788.9214 390273.5493, 329764.9304 390290.6069, 329752.2436 390299.5966, 329745.0038 390304.6222, 329717.0601 390321.4605, 329715.9278 390319.5412, 329786.015 390269.4753, 329820.6446 390244.7382))"
BRKNHDN_3,BRKNHDN,3,1995-01-01,125,False,True,102288,90,102288090,329779.11035553867,390266.56469746353,2,"LINESTRING (329725.7147 390299.7565, 329728.2471 390302.8234, 329830.2031 390230.1424, 329828.8916 390228.6931, 329800.8417 390247.8357, 329800.3097 390246.9312, 329799.6925 390246.1169)"
BRKNHDP_1,BRKNHDP,1,1995-01-01,0,False,True,102365,7,102365007,330934.8283819653,389488.44467706536,2,"POLYGON ((330881.3593 389519.9429, 330878.343 389512.8544, 330894.221 389503.0535, 330913.9649 389492.4729, 330929.6303 389484.5001, 330965.5487 389467.998, 330988.3262 389457.0064, 330989.5373 389459.7928, 330971.4234 389468.6134, 330971.9886 389470.43, 330972.6865 389471.3211, 330990.8724 389462.8778, 330992.6034 389467.1142, 330959.8195 389482.8471, 330927.5242 389498.3284, 330881.3593 389519.9429))"
BRKNHDP_2,BRKNHDP,2,1995-01-01,0,False,True,102365,70,102365070,330934.8283819653,389488.44467706536,2,"POLYGON ((330881.3593 389519.9429, 330878.343 389512.8544, 330894.221 389503.0535, 330913.9649 389492.4729, 330929.6303 389484.5001, 330965.5487 389467.998, 330988.3262 389457.0064, 330989.5373 389459.7928, 330971.4234 389468.6134, 330971.9886 389470.43, 330972.6865 389471.3211, 330990.8724 389462.8778, 330992.6034 389467.1142, 330959.8195 389482.8471, 330927.5242 389498.3284, 330881.3593 389519.9429))"
BRMB_1,BRMB,1,1995-01-01,0,False,True,102522,7,102522007,334346.4417373083,381034.5434786635,2,"POLYGON ((334357.4441 380971.3865, 334353.1528 380993.4991, 334349.4214 381012.7443, 334330.3172 381096.8041, 334334.1141 381097.7307, 334362.5254 380972.2064, 334359.6809 380971.7451, 334358.6793 380971.5809, 334357.4441 380971.3865))"
BRMB_2,BRMB,2,1995-01-01,0,False,True,102522,70,102522070,334358.17998069455,381038.6641697821,2,"POLYGON ((334373.186 380979.0245, 334371.8475 380978.5868, 334370.4489 380978.1388, 334369.0518 380977.802, 334341.9569 381098.3233, 334346.3403 381099.2752, 334366.2045 381017.1522, 334374.2566 380979.3658, 334373.186 380979.0245))"
BRMBRK_1,BRMBRK,1,1995-01-01,0,False,True,102506,7,102506007,334150.8983107501,381961.0547975418,2,"POLYGON ((334162.2596 381900.2699, 334164.7435 381900.7028, 334151.535 381964.1195, 334139.5265 382021.8226, 334137.0762 382021.4116, 334162.2596 381900.2699))"
BRMBRK_2,BRMBRK,2,1995-01-01,0,False,True,102506,70,102506070,334141.70938390726,381959.30072124704,2,"POLYGON ((334153.5673 381898.8438, 334155.9637 381899.2111, 334129.8551 382019.9095, 334127.4357 382019.3199, 334142.6173 381949.3221, 334153.5673 381898.8438))"
BRMCRSS_1,BRMCRSS,1,2021-05-16,0,False,False,103637,7,103637007,372921.92593254906,413122.18126851844,2,"POLYGON ((372930.73 413147.2618, 372932.2006 413146.4411, 372923.0562 413123.2852, 372922.5712 413121.786, 372914.434 413096.6327, 372912.5524 413097.3223, 372921.7163 413123.827, 372930.73 413147.2618))"
BRMCRSS_2,BRMCRSS,2,2021-05-16,0,False,False,103637,70,103637070,372914.7518743207,413125.448484817,2,"POLYGON ((372924.4936 413149.9458, 372925.8411 413149.5819, 372915.1272 413123.865, 372906.6558 413100.4382, 372904.5089 413100.9847, 372913.2514 413124.4099, 372924.4936 413149.9458))"
BRMLYSR_1,BRMLYSR,1,1999-01-01,0,False,False,105126,7,105126007,420334.4008754988,585395.8611223737,2,"POLYGON ((420223.2073 585344.2474, 420230.1964 585348.5413, 420235.5715 585351.8709, 420247.4985 585358.9248, 420261.643 585367.3354, 420271.7878 585372.5896, 420278.2705 585376.1134, 420287.0513 585380.0705, 420305.1297 585387.8313, 420322.7025 585394.644, 420356.8088 585408.454, 420374.5464 585415.4457, 420397.7522 585424.8217, 420418.8227 585433.0195, 420437.7482 585440.718, 420446.8832 585443.809, 420449.0362 585439.7235, 420442.0348 585436.8092, 420412.87 585425.0798, 420387.0257 585414.4787, 420356.495 585401.8088, 420311.0865 585382.2829, 420309.8779 585381.8545, 420300.881 585377.7962, 420299.7225 585380.3506, 420293.5487 585377.5626, 420294.7586 585374.8972, 420289.3032 585372.4353, 420286.7344 585371.2774, 420285.8785 585373.1542, 420279.6728 585370.3662, 420281.2818 585366.8012, 420270.9686 585362.1471, 420248.5337 585355.4462, 420237.5424 585348.5746, 420232.5265 585344.7013, 420225.7915 585340.5978, 420223.2073 585344.2474))"
BRMLYSR_2,BRMLYSR,2,1999-01-01,0,False,False,105126,70,105126070,420332.3769519584,585409.4838257022,2,"POLYGON ((420223.6842 585354.3211, 420230.5081 585358.5141, 420247.804 585368.8418, 420262.6378 585376.9885, 420279.0835 585385.0979, 420310.9041 585398.6079, 420343.2263 585411.0297, 420377.0031 585424.4044, 420425.3632 585443.3768, 420439.7811 585448.9848, 420446.9348 585452.0222, 420446.0762 585454.4778, 420438.5664 585451.3051, 420421.7586 585445.8532, 420402.9031 585439.5462, 420384.8208 585432.7309, 420352.4917 585420.4756, 420318.8068 585406.5118, 420285.7927 585393.486, 420255.6217 585378.6705, 420254.927 585380.1252, 420244.4522 585373.178, 420236.5344 585367.1661, 420228.4431 585361.4872, 420222.0548 585356.7731, 420223.6842 585354.3211))"
BRMOUTH_1,BRMOUTH,1,2019-12-15,0,False,False,100858,7,100858007,261192.65524999998,315846.0603,2,"LINESTRING (261218.2087 315813.7565, 261167.1018 315878.3641)"
BRMOUTH_2,BRMOUTH,2,2019-12-15,0,False,False,100858,70,100858070,261188.23820000002,315837.77139999997,2,"LINESTRING (261160.435 315872.5884, 261216.0414 315802.9544)"
BRMSGRV_1,BRMSGRV,1,1995-01-01,0,False,False,104407,7,104407007,396643.0258383672,269068.03704640456,2,"POLYGON ((396593.7121 268995.1138, 396591.1231 268996.8842, 396692.1936 269140.9923, 396695.0414 269139.1105, 396593.7121 268995.1138))"
BRMSGRV_2,BRMSGRV,2,1995-01-01,0,False,False,104407,70,104407070,396645.81298437924,269066.16443586384,2,"POLYGON ((396695.0414 269139.1105, 396698.0051 269137.1507, 396596.4577 268993.232, 396593.7121 268995.1138, 396695.0414 269139.1105))"
BRMSGRV_3,BRMSGRV,3,1995-01-01,0,False,False,104407,90,104407090,396653.6202987179,269060.8998721252,2,"POLYGON ((396604.7287 268987.5755, 396601.84 268989.5464, 396702.8151 269133.9662, 396705.2269 269132.3739, 396691.7517 269113.2402, 396604.7287 268987.5755))"
BRMSGRV_4,BRMSGRV,4,1995-01-01,0,False,False,104407,104,104407104,396656.4157978315,269059.024079907,2,"POLYGON ((396705.2269 269132.3739, 396708.0748 269130.4921, 396607.7537 268985.5044, 396604.7287 268987.5755, 396691.7517 269113.2402, 396705.2269 269132.3739))"
BROCKLY_1,BROCKLY,1,2011-05-22,0,False,False,109729,7,109729007,536408.4412513499,175749.84974421468,2,"LINESTRING (536399.3168 175653.9897, 536408.2844 175747.3501, 536411.6502 175800.9888, 536411.8151 175803.6529, 536413.1337 175846.0085)"
BROCKLY_2,BROCKLY,2,2011-05-22,0,False,False,109729,70,109729070,536425.1083492672,175748.65143136223,2,"LINESTRING (536428.8941 175830.8626, 536428.4508 175800.4598, 536428.361 175798.3653, 536426.0869 175763.6514, 536425.0375 175747.5654, 536420.9507 175707.606, 536416.4978 175666.78)"
BROMLYN_1,BROMLYN,1,1999-01-01,0,False,False,109929,7,109929007,537283.4703460492,169857.85840056924,2,"LINESTRING (537205.2534 169870.2751, 537204.8582 169869.1851, 537362.0825 169846.5317)"
BROMLYN_2,BROMLYN,2,1999-01-01,0,False,False,109929,70,109929070,537324.8884574289,169855.53272841475,2,"LINESTRING (537444.3784 169839.6571, 537205.6413 169871.3761, 537205.2534 169870.2751)"
BROMLYS_1,BROMLYS,1,2010-12-12,0,False,False,109936,7,109936007,537453.3799709902,207251.12782405436,2,"POLYGON ((537451.5068 207257.0444, 537437.9583 207225.7033, 537433.3482 207215.6618, 537415.4994 207174.8107, 537419.4479 207171.8802, 537440.4051 207212.7382, 537444.6448 207222.9365, 537460.2153 207256.1246, 537490.9104 207328.6874, 537484.2165 207331.7321, 537451.5068 207257.0444))"
BROMLYS_2,BROMLYS,2,2010-12-12,0,False,False,109936,70,109936070,537453.3799709902,207251.12782405436,2,"POLYGON ((537451.5068 207257.0444, 537437.9583 207225.7033, 537433.3482 207215.6618, 537415.4994 207174.8107, 537419.4479 207171.8802, 537440.4051 207212.7382, 537444.6448 207222.9365, 537460.2153 207256.1246, 537490.9104 207328.6874, 537484.2165 207331.7321, 537451.5068 207257.0444))"
BROMLYS_3,BROMLYS,3,2010-12-12,0,False,False,109936,90,109936090,537439.9884741213,207256.8031157688,2,"POLYGON ((537427.6012 207218.176, 537409.3966 207176.692, 537404.92 207178.217, 537421.1502 207221.1718, 537424.8725 207231.3449, 537443.6005 207276.9275, 537472.3195 207336.0928, 537478.6053 207333.8271, 537432.0949 207228.1809, 537427.6012 207218.176))"
BROMLYS_4,BROMLYS,4,2010-12-12,0,False,False,109936,104,109936104,537439.9884741213,207256.8031157688,2,"POLYGON ((537427.6012 207218.176, 537409.3966 207176.692, 537404.92 207178.217, 537421.1502 207221.1718, 537424.8725 207231.3449, 537443.6005 207276.9275, 537472.3195 207336.0928, 537478.6053 207333.8271, 537432.0949 207228.1809, 537427.6012 207218.176))"
BRORA_1,BRORA,1,2019-05-19,0,False,False,101451,7,101451007,290661.15076880343,904151.2301529574,2,"POLYGON ((290655.175 904199.8343, 290662.5611 904102.2836, 290666.0304 904102.4558, 290664.5757 904142.531, 290661.2421 904168.4215, 290658.2165 904200.1518, 290655.175 904199.8343))"
BRORA_2,BRORA,2,2019-05-19,0,False,False,101451,70,101451070,290650.58177893027,904158.7945040219,2,"POLYGON ((290643.8925 904218.4905, 290649.8562 904148.4043, 290650.0498 904142.3169, 290651.2513 904118.4454, 290652.1357 904098.7488, 290656.8032 904099.0663, 290655.489 904121.2031, 290646.9415 904218.652, 290643.8925 904218.4905))"
BROUGH_1,BROUGH,1,2016-05-15,0,False,False,107679,7,107679007,493908.0712249374,426554.39012910565,2,"POLYGON ((494000.2959 426530.996, 493998.063 426525.498, 493816.7399 426575.0349, 493816.5548 426579.6721, 493817.5933 426584.178, 493843.9654 426577.9719, 493843.3875 426575.8458, 493890.7892 426563.2717, 493923.7596 426554.5271, 493980.4694 426537.5882, 494000.2959 426530.996))"
BROUGH_2,BROUGH,2,2016-05-15,0,False,False,107679,70,107679070,493903.9985333292,426539.7257304595,2,"POLYGON ((493996.1074 426517.3567, 493995.1802 426513.5653, 493947.3534 426524.5829, 493895.4731 426538.3022, 493811.8805 426562.5731, 493813.9738 426567.8012, 493846.1376 426559.7745, 493906.486 426542.7183, 493996.1074 426517.3567))"
