TIPLOC_PlatformID,TIPLOC,PlatformID,StartDate,PlatformLength,PassengerDOO,NonPassengerDOO,index_TIPLOC,index_PlatformID,index,Easting,Northing,Quality
LCHLCHR_1,LCHLCHR,1,2019-05-19,0,False,False,10230,7,10230007,232325.79842955375,862565.2150534582,2
LCHTTVL_1,LCHTTVL,1,2003-09-28,0,False,False,12831,7,12831007,413568.1696955932,309955.3081194456,2
LCHTTVL_2,LCHTTVL,2,2003-09-28,0,False,False,12831,70,12831070,413651.7736056869,309917.14669611835,2
LCKRBIE_1,LCKRBIE,1,2012-09-12,308,False,True,11157,7,11157007,313744.89282349485,581793.4770955346,2
LCKRBIE_2,LCKRBIE,2,2012-09-12,302,False,True,11157,70,11157070,313746.47294196195,581829.0445858609,2
LEAGRVE_1,LEAGRVE,1,1996-11-29,0,False,False,14285,7,14285007,506185.05969350017,224083.70072370145,2
LEAGRVE_2,LEAGRVE,2,1996-11-29,0,False,False,14285,70,14285070,506146.31558808,224107.86675142596,2
LEAGRVE_3,LEAGRVE,3,1996-11-29,0,False,False,14285,90,14285090,506152.3966339339,224097.70670873686,2
LEAGRVE_4,LEAGRVE,4,1996-11-29,0,False,False,14285,104,14285104,506169.69247198023,224067.05419706245,2
LEAHALL_1,LEAHALL,1,2011-05-22,0,False,False,12842,7,12842007,414633.2172444799,286969.2583728322,2
LEAHALL_2,LEAHALL,2,2011-05-22,0,False,False,12842,70,12842070,414637.583,286978.1607,2
LEALHLM_1,LEALHLM,1,1995-01-01,0,False,False,13968,7,13968007,476225.3823169935,507875.5819833304,2
LEASOWE_1,LEASOWE,1,1995-01-01,0,False,True,11336,7,11336007,326974.5276983449,390699.69869772845,2
LEASOWE_2,LEASOWE,2,1995-01-01,0,False,True,11336,70,11336070,326961.75216190884,390705.77109616593,2
LEEDS_0A,LEEDS,0A,2020-12-13,0,False,False,13073,2,13073002,429703.88178115804,433208.6320843743,1
LEEDS_0B,LEEDS,0B,2020-12-13,0,False,False,13073,3,13073003,429703.88178115804,433208.6320843743,1
LEEDS_1,LEEDS,1,1995-01-01,0,False,True,13073,7,13073007,429732.4475513352,433217.29896871716,2
LEEDS_10A,LEEDS,10A,2000-05-28,0,False,True,13073,9,13073009,429787.75715137215,433180.3691473113,1
LEEDS_10B,LEEDS,10B,2000-05-28,0,False,True,13073,10,13073010,429787.75715137215,433180.3691473113,1
LEEDS_11,LEEDS,11,1995-01-01,0,False,True,13073,15,13073015,429845.77363931737,433199.34762174933,2
LEEDS_11A,LEEDS,11A,1995-01-01,0,False,True,13073,16,13073016,429845.77363931737,433199.34762174933,1
LEEDS_11B,LEEDS,11B,1995-01-01,0,False,True,13073,17,13073017,429845.77363931737,433199.34762174933,1
LEEDS_11C,LEEDS,11C,2000-05-28,0,False,False,13073,18,13073018,429845.77363931737,433199.34762174933,1
LEEDS_11D,LEEDS,11D,2000-05-28,0,False,False,13073,19,13073019,430025.5834573342,433238.3452777176,2
LEEDS_12,LEEDS,12,1995-01-01,0,False,True,13073,24,13073024,429845.5627024544,433186.46878680534,2
LEEDS_12A,LEEDS,12A,1995-01-01,0,False,True,13073,25,13073025,429845.5627024544,433186.46878680534,1
LEEDS_12B,LEEDS,12B,2002-02-06,0,False,True,13073,26,13073026,429845.5627024544,433186.46878680534,1
LEEDS_12C,LEEDS,12C,2000-05-28,0,False,False,13073,27,13073027,429845.5627024544,433186.46878680534,1
LEEDS_12D,LEEDS,12D,2000-05-28,0,False,False,13073,28,13073028,429993.8237194532,433221.2702061284,2
LEEDS_13A,LEEDS,13A,2000-05-28,0,False,False,13073,32,13073032,429800.72618031,433161.84866076143,1
LEEDS_13B,LEEDS,13B,2000-05-28,0,False,False,13073,33,13073033,429800.72618031,433161.84866076143,1
LEEDS_14A,LEEDS,14A,2000-05-28,0,False,False,13073,36,13073036,429977.286514856,433210.8087616646,1
LEEDS_14B,LEEDS,14B,2000-05-28,0,False,False,13073,37,13073037,429977.286514856,433210.8087616646,1
LEEDS_15,LEEDS,15,2000-05-28,0,False,False,13073,39,13073039,429843.0236379693,433165.78153975104,2
LEEDS_15A,LEEDS,15A,2000-05-28,0,False,False,13073,40,13073040,429956.386690008,433197.29496015736,1
LEEDS_15B,LEEDS,15B,2000-05-28,0,False,False,13073,41,13073041,429956.386690008,433197.29496015736,2
LEEDS_16,LEEDS,16,2000-05-28,0,False,False,13073,43,13073043,429888.86824738176,433165.9088844361,2
LEEDS_16A,LEEDS,16A,2000-05-28,0,False,False,13073,44,13073044,429888.86824738176,433165.9088844361,1
LEEDS_16B,LEEDS,16B,2000-05-28,0,False,False,13073,45,13073045,429995.43881406204,433196.5683710502,2
LEEDS_17A,LEEDS,17A,2000-05-28,0,False,False,13073,48,13073048,429783.2405751413,433135.41193850455,1
LEEDS_17B,LEEDS,17B,2000-05-28,0,False,False,13073,49,13073049,429783.2405751413,433135.41193850455,1
LEEDS_1A,LEEDS,1A,1995-01-01,0,False,True,13073,55,13073055,429732.4475513352,433217.29896871716,1
LEEDS_1B,LEEDS,1B,1995-01-01,0,False,True,13073,57,13073057,429732.4475513352,433217.29896871716,1
LEEDS_1C,LEEDS,1C,2000-05-28,0,False,False,13073,58,13073058,429732.4475513352,433217.29896871716,1
LEEDS_2A,LEEDS,2A,1995-01-01,0,False,True,13073,76,13073076,429742.12070743524,433210.1163860873,1
LEEDS_2B,LEEDS,2B,1995-01-01,0,False,True,13073,77,13073077,429742.12070743524,433210.1163860873,1
LEEDS_2C,LEEDS,2C,1995-01-01,0,False,True,13073,78,13073078,429742.12070743524,433210.1163860873,1
LEEDS_3A,LEEDS,3A,1995-01-01,0,False,True,13073,91,13073091,429735.7060666131,433204.5696187893,1
LEEDS_3B,LEEDS,3B,1995-01-01,0,False,True,13073,92,13073092,429735.7060666131,433204.5696187893,1
LEEDS_4A,LEEDS,4A,1995-01-01,0,False,True,13073,105,13073105,429757.2751881942,433200.38085337717,1
LEEDS_4B,LEEDS,4B,1995-01-01,0,False,True,13073,106,13073106,429757.2751881942,433200.38085337717,1
LEEDS_5A,LEEDS,5A,1995-01-01,0,False,True,13073,118,13073118,429758.7184145348,433197.45926896215,1
LEEDS_5B,LEEDS,5B,1995-01-01,0,False,True,13073,119,13073119,429758.7184145348,433197.45926896215,1
LEEDS_5C,LEEDS,5C,1995-01-01,0,False,True,13073,120,13073120,429758.7184145348,433197.45926896215,1
LEEDS_6,LEEDS,6,1995-01-01,0,False,True,13073,128,13073128,429745.50392039586,433180.0975325622,2
LEEDS_6A,LEEDS,6A,1995-01-01,0,False,True,13073,129,13073129,429745.50392039586,433180.0975325622,1
LEEDS_6B,LEEDS,6B,1995-01-01,0,False,True,13073,130,13073130,429745.50392039586,433180.0975325622,1
LEEDS_6C,LEEDS,6C,2000-05-28,0,False,False,13073,131,13073131,429745.50392039586,433180.0975325622,1
LEEDS_7A,LEEDS,7A,1995-01-01,0,False,True,13073,141,13073141,430047.3050551006,433263.60318839276,1
LEEDS_7B,LEEDS,7B,1995-01-01,0,False,True,13073,142,13073142,430047.3050551006,433263.60318839276,1
LEEDS_8,LEEDS,8,1995-01-01,0,False,True,13073,151,13073151,429849.8550725232,433223.66332676087,2
LEEDS_8A,LEEDS,8A,1995-01-01,0,False,True,13073,152,13073152,429849.8550725232,433223.66332676087,1
LEEDS_8B,LEEDS,8B,1995-01-01,0,False,True,13073,153,13073153,429849.8550725232,433223.66332676087,1
LEEDS_8C,LEEDS,8C,1995-01-01,0,False,True,13073,154,13073154,429849.8550725232,433223.66332676087,1
LEEDS_8D,LEEDS,8D,2000-05-28,0,False,False,13073,155,13073155,430039.60371417773,433259.44867297413,2
LEEDS_9,LEEDS,9,1995-01-01,0,False,True,13073,163,13073163,429917.882652685,433228.73673050303,2
LEEDS_9B,LEEDS,9B,1995-01-01,0,False,True,13073,165,13073165,429917.882652685,433228.73673050303,1
LEEDS_9C,LEEDS,9C,1995-01-01,0,False,True,13073,166,13073166,429917.882652685,433228.73673050303,1
LEEDS_9D,LEEDS,9D,2002-03-31,0,False,False,13073,167,13073167,430038.7797141184,433249.19991293974,2
LEGR_1,LEGR,1,2011-05-22,0,False,False,11848,7,11848007,351876.34817059553,392446.09801558603,2
LEGR_2,LEGR,2,2011-05-22,0,False,False,11848,70,11848070,351879.5649165508,392436.95783787896,2
LESTER_1,LESTER,1,1995-01-01,0,False,True,13761,7,13761007,459397.85577864735,304190.7821235271,2
LESTER_2,LESTER,2,1995-01-01,0,False,True,13761,70,13761070,459404.42933287506,304185.3889946763,2
LESTER_3,LESTER,3,1995-01-01,0,False,True,13761,90,13761090,459415.951242401,304166.475874532,2
LESTER_4,LESTER,4,1995-01-01,0,False,True,13761,104,13761104,459422.6233265862,304161.9255678416,2
LETHRHD_1,LETHRHD,1,2011-05-22,0,False,False,14454,7,14454007,516301.36317451485,156840.38645349065,2
LETHRHD_2,LETHRHD,2,2011-05-22,0,False,False,14454,70,14454070,516309.54286855506,156827.0232809906,2
LEUCHRS_1,LEUCHRS,1,2011-05-22,0,False,False,11723,7,11723007,344896.83875608316,720638.5923111142,2
LEUCHRS_2,LEUCHRS,2,2011-05-22,0,False,False,11723,70,11723070,344897.69328898354,720660.3301760694,2
LEWES_1,LEWES,1,1995-01-01,0,False,True,15241,7,15241007,541611.9322243964,109861.80504831043,2
LEWES_2,LEWES,2,1995-01-01,0,False,True,15241,70,15241070,541571.9930673421,109863.73337624074,2
LEWES_3,LEWES,3,1995-01-01,0,False,True,15241,90,15241090,541647.8685362431,109799.67939918392,2
LEWES_4,LEWES,4,1995-01-01,0,False,True,15241,104,15241104,541666.0403294642,109797.82686915339,2
LEWES_5,LEWES,5,1995-01-01,0,False,True,15241,117,15241117,541668.758576214,109793.78823718635,2
LEWISHM_1,LEWISHM,1,1999-01-01,0,False,False,15167,7,15167007,538084.8755967272,175866.50398486273,2
LEWISHM_2,LEWISHM,2,1999-01-01,0,False,False,15167,70,15167070,538090.6124900653,175874.61097555977,2
LEWISHM_3,LEWISHM,3,1999-01-01,0,False,False,15167,90,15167090,538147.393670042,175926.64894996185,2
LEWISHM_4,LEWISHM,4,1999-01-01,0,False,False,15167,104,15167104,538149.4414351615,175936.2998639269,2
LEYLAND_1,LEYLAND,1,2019-05-19,0,False,False,11901,7,11901007,354746.8985861853,422677.6839066653,2
LEYLAND_2,LEYLAND,2,2019-05-19,0,False,False,11901,70,11901070,354759.33943886124,422673.1043655898,2
LEYLAND_3,LEYLAND,3,2019-05-19,0,False,False,11901,90,11901090,354766.1405719279,422674.9287965023,2
LEYLAND_4,LEYLAND,4,2019-05-19,0,False,False,11901,104,11901104,354773.9221747353,422676.5183332937,2
LEYTNMR_1,LEYTNMR,1,2011-05-22,0,False,False,15173,7,15173007,538222.0765766758,187492.06025570686,2
LEYTNMR_2,LEYTNMR,2,2011-05-22,0,False,False,15173,70,15173070,538220.8643370115,187507.3797943935,2
LGHO_1,LGHO,1,1995-01-01,0,False,False,12106,7,12106007,370493.8868261479,434347.1585326669,2
LGHO_2,LGHO,2,1995-01-01,0,False,False,12106,70,12106070,370579.8207888069,434398.1385631331,2
LGML_1,LGML,1,2016-05-15,0,False,False,13382,7,13382007,444973.6458131301,346913.9987099062,2
LGML_2,LGML,2,2016-05-15,0,False,False,13382,70,13382070,444957.69599909056,347056.8830667423,2
LHONSEA_1,LHONSEA,1,1995-01-01,0,False,False,15691,7,15691007,583063.280892507,185773.43165274,2
LHONSEA_2,LHONSEA,2,1995-01-01,0,False,True,15691,70,15691070,583063.0428994228,185778.18815006083,2
LHONSEA_3,LHONSEA,3,2011-05-22,0,False,False,15691,90,15691090,583067.2221658754,185790.8465909012,2
LIMHSE_1,LIMHSE,1,2011-05-22,0,False,False,15107,7,15107007,536192.8858867711,181160.15403867335,2
LIMHSE_2,LIMHSE,2,2011-05-22,0,False,False,15107,70,15107070,536177.569574666,181159.12353156882,2
LINCLNC_1,LINCLNC,1,1995-01-01,0,False,True,14175,7,14175007,497679.6863761028,370867.71575908654,2
LINCLNC_2,LINCLNC,2,1995-01-01,0,False,True,14175,70,14175070,497651.9954912529,370870.6153361564,2
LINCLNC_3,LINCLNC,3,1995-01-01,0,False,True,14175,90,14175090,497599.83292242716,370893.06768144766,2
LINCLNC_3A,LINCLNC,3A,1995-01-01,0,False,True,14175,91,14175091,497599.83292242716,370893.06768144766,1
LINCLNC_3B,LINCLNC,3B,1995-01-01,0,False,True,14175,92,14175092,497599.83292242716,370893.06768144766,1
LINCLNC_4,LINCLNC,4,1995-01-01,0,False,True,14175,104,14175104,497590.86055699433,370870.15918920364,2
LINCLNC_4A,LINCLNC,4A,1995-01-01,0,False,True,14175,105,14175105,497590.86055699433,370870.15918920364,1
LINCLNC_4B,LINCLNC,4B,1995-01-01,0,False,True,14175,106,14175106,497590.86055699433,370870.15918920364,1
LINCLNC_5,LINCLNC,5,1995-01-01,0,False,True,14175,117,14175117,497587.5737395928,370863.370135225,2
LINCLNC_5A,LINCLNC,5A,1995-01-01,0,False,True,14175,118,14175118,497587.5737395928,370863.370135225,1
LINCLNC_5B,LINCLNC,5B,1995-01-01,0,False,True,14175,119,14175119,497587.5737395928,370863.370135225,1
LISKARD_1,LISKARD,1,2011-05-22,0,False,False,10163,7,10163007,224699.05051798766,63725.163871678495,2
LISKARD_2,LISKARD,2,2011-05-22,0,False,False,10163,70,10163070,224729.08382263518,63718.31552113871,2
LISKARD_3,LISKARD,3,2011-05-22,0,False,False,10163,90,10163090,224882.1478277929,63727.34473491451,2
LITLBRO_1,LITLBRO,1,1999-01-01,0,False,False,12528,7,12528007,393782.2500937905,416218.20642180066,2
LITLBRO_2,LITLBRO,2,1999-01-01,0,False,False,12528,70,12528070,393863.5019044873,416298.13235278067,2
LIVST_1,LIVST,1,1995-01-01,0,False,True,14993,7,14993007,533171.8779997097,181737.27679664287,2
LIVST_10,LIVST,10,1995-01-01,0,False,True,14993,8,14993008,533247.3002762848,181715.02800564384,2
LIVST_11,LIVST,11,1995-01-01,0,False,True,14993,15,14993015,533253.4135308841,181713.02954393244,2
LIVST_12,LIVST,12,1995-01-01,0,False,True,14993,24,14993024,533266.020173079,181707.43234624085,2
LIVST_13,LIVST,13,1995-01-01,0,False,True,14993,31,14993031,533266.020173079,181707.43234624085,2
LIVST_14,LIVST,14,1995-01-01,0,False,True,14993,35,14993035,533281.3662436348,181702.37702916507,2
LIVST_15,LIVST,15,1995-01-01,0,False,True,14993,39,14993039,533281.3662436348,181702.37702916507,2
LIVST_16,LIVST,16,1995-01-01,0,False,True,14993,43,14993043,533296.9003912514,181698.32633188483,2
LIVST_17,LIVST,17,1995-01-01,0,False,True,14993,47,14993047,533296.9003912514,181698.32633188483,2
LIVST_18,LIVST,18,1995-01-01,0,False,True,14993,51,14993051,533312.1711250814,181693.64691355382,2
LIVST_2,LIVST,2,1995-01-01,0,False,True,14993,70,14993070,533185.1305039529,181733.35093752143,2
LIVST_3,LIVST,3,1995-01-01,0,False,True,14993,90,14993090,533185.1305039529,181733.35093752143,2
LIVST_4,LIVST,4,1995-01-01,0,False,True,14993,104,14993104,533154.3123593851,181686.60407287598,2
LIVST_5,LIVST,5,1995-01-01,0,False,True,14993,117,14993117,533161.567082401,181681.83097523815,2
LIVST_6,LIVST,6,1995-01-01,0,False,True,14993,128,14993128,533214.5099242879,181724.66236010793,2
LIVST_7,LIVST,7,1995-01-01,0,False,True,14993,140,14993140,533214.5099242879,181724.66236010793,2
LIVST_8,LIVST,8,1995-01-01,0,False,True,14993,151,14993151,533232.0482046889,181719.44148650134,2
LIVST_9,LIVST,9,1995-01-01,0,False,True,14993,163,14993163,533232.0482046889,181719.44148650134,2
LLNLLI_1,LLNLLI,1,2015-12-13,0,False,False,10384,7,10384007,250645.48777374974,199448.60700523815,2
LLNLLI_2,LLNLLI,2,2015-12-13,0,False,False,10384,70,10384070,250676.8101222477,199424.4623512192,2
LMNGTNS_1,LMNGTNS,1,1995-01-01,150,False,False,13109,7,13109007,431624.6994402586,265261.6510011647,2
LMNGTNS_2,LMNGTNS,2,1995-01-01,180,False,False,13109,70,13109070,431702.95515319426,265259.9432756123,2
LMNGTNS_3,LMNGTNS,3,1998-10-06,245,False,False,13109,90,13109090,431708.4586334573,265276.8008470398,2
LMNGTNS_4,LMNGTNS,4,1998-10-06,111,False,False,13109,104,13109104,431708.4586334573,265276.8008470398,2
LNDNBDC_10,LNDNBDC,10,1995-01-01,0,False,True,14982,8,14982008,533073.8619056919,180029.81332268755,2
LNDNBDC_10F,LNDNBDC,10F,1995-01-01,0,False,False,14982,11,14982011,533073.8619056919,180029.81332268755,1
LNDNBDC_11,LNDNBDC,11,1995-01-01,0,False,True,14982,15,14982015,533069.7684061297,180016.64310048707,2
LNDNBDC_11F,LNDNBDC,11F,1995-01-01,0,False,False,14982,20,14982020,533069.7684061297,180016.64310048707,1
LNDNBDC_12,LNDNBDC,12,1995-01-01,0,False,True,14982,24,14982024,533069.4417270531,180011.79528533237,2
LNDNBDC_12F,LNDNBDC,12F,1995-01-01,0,False,False,14982,29,14982029,533069.4417270531,180011.79528533237,1
LNDNBDC_13,LNDNBDC,13,1995-01-01,0,False,True,14982,31,14982031,533065.2741265318,180001.52629777067,2
LNDNBDC_13F,LNDNBDC,13F,1995-01-01,0,False,False,14982,34,14982034,533065.2741265318,180001.52629777067,1
LNDNBDC_14,LNDNBDC,14,1995-01-01,0,False,True,14982,35,14982035,533063.2716196653,179997.96417192998,2
LNDNBDC_14F,LNDNBDC,14F,1995-01-01,0,False,False,14982,38,14982038,533063.2716196653,179997.96417192998,1
LNDNBDC_15,LNDNBDC,15,1995-01-01,0,False,True,14982,39,14982039,533052.3911111495,179989.12149664934,2
LNDNBDC_15F,LNDNBDC,15F,1995-01-01,0,False,False,14982,42,14982042,533052.3911111495,179989.12149664934,1
LNDNBDC_8,LNDNBDC,8,1995-01-01,0,False,True,14982,151,14982151,533020.6487879301,180099.9989214561,2
LNDNBDC_8F,LNDNBDC,8F,1995-01-01,0,False,False,14982,157,14982157,533020.6487879301,180099.9989214561,1
LNDNBDC_9,LNDNBDC,9,1995-01-01,0,False,True,14982,163,14982163,533016.1312362956,180095.17921425463,2
LNDNBDC_9F,LNDNBDC,9F,1995-01-01,0,False,False,14982,169,14982169,533016.1312362956,180095.17921425463,1
LNDNBDE_1,LNDNBDE,1,1995-01-01,0,False,True,14984,7,14984007,533081.0062953562,180148.89643699126,2
LNDNBDE_2,LNDNBDE,2,1995-01-01,0,False,True,14984,70,14984070,533087.1770130326,180118.63744362147,2
LNDNBDE_3,LNDNBDE,3,1995-01-01,0,False,True,14984,90,14984090,533081.902695477,180112.9967141726,2
LNDNBDE_4,LNDNBDE,4,1995-01-01,0,False,True,14984,104,14984104,533079.5808251449,180091.88092358626,2
LNDNBDE_5,LNDNBDE,5,1995-01-01,0,False,True,14984,117,14984117,533075.4266140462,180087.7954670369,2
LNDNBDE_6,LNDNBDE,6,1995-01-01,0,False,True,14984,128,14984128,533048.1710485901,180099.30946250446,2
LNDNBDE_7,LNDNBDE,7,2015-12-13,0,False,False,14984,140,14984140,533043.8582551223,180094.7384372634,2
LNDNBDE_8,LNDNBDE,8,2015-12-13,0,False,False,14984,151,14984151,533020.6487879301,180099.9989214561,2
LNDNBDE_9,LNDNBDE,9,2015-12-13,0,False,False,14984,163,14984163,533016.1312362956,180095.17921425463,2
LNLTHGW_1,LNLTHGW,1,2006-11-06,0,False,False,11029,7,11029007,300492.3600502417,677083.7289072885,2
LNLTHGW_2,LNLTHGW,2,2006-11-06,0,False,False,11029,70,11029070,300523.80953628186,677080.8270891758,2
LOCHAWE_1,LOCHAWE,1,2019-05-19,0,False,False,10119,7,10119007,212417.1490785444,727458.3310228377,2
LOGHBRO_1,LOGHBRO,1,1995-01-01,0,False,True,13626,7,13626007,454292.9611782733,320507.3562548579,2
LOGHBRO_2,LOGHBRO,2,1995-01-01,0,False,True,13626,70,13626070,454301.66925302625,320518.6636451639,2
LOGHBRO_3,LOGHBRO,3,1995-01-01,0,False,True,13626,90,13626090,454301.66925302625,320518.6636451639,2
LONB_1,LONB,1,2011-05-22,0,False,False,12644,7,12644007,401403.0172403059,277676.9555706588,2
LONB_2,LONB,2,2011-05-22,0,False,False,12644,70,12644070,401420.07733553107,277667.95238526125,2
LONFLDS_1,LONFLDS,1,2013-08-12,0,False,False,15067,7,15067007,534787.1243253849,184233.77752892222,2
LONFLDS_2,LONFLDS,2,2013-08-12,0,False,False,15067,70,15067070,534777.8110736075,184256.4775210779,2
LONGBCK_1,LONGBCK,1,2012-09-12,0,True,False,13833,7,13833007,462706.15362091333,522005.2372791877,2
LONGBCK_2,LONGBCK,2,2012-09-12,0,True,False,13833,70,13833070,462694.3575767642,522022.7429374318,2
LOSTCKP_1,LOSTCKP,1,2011-05-22,0,False,False,12061,7,12061007,367332.43506126467,408584.76401173585,2
LOSTCKP_2,LOSTCKP,2,2011-05-22,0,False,False,12061,70,12061070,367337.29484861327,408576.1549158847,2
LOWMOOR_1,LOWMOOR,1,2016-11-12,0,False,False,12871,7,12871007,416419.20464312896,428215.6698751822,2
LOWMOOR_2,LOWMOOR,2,2016-11-12,0,False,False,12871,70,12871070,416414.1796372,428224.1736127366,2
LOWSTFT_2,LOWSTFT,2,1995-01-01,0,False,False,16032,70,16032070,654635.7064040191,292884.6651504799,2
LOWSTFT_3,LOWSTFT,3,1995-01-01,0,False,False,16032,90,16032090,654627.5626569057,292875.06203959417,2
LOWSTFT_4,LOWSTFT,4,1995-01-01,0,False,False,16032,104,16032104,654627.3601797319,292872.25248860195,2
LSTH_1,LSTH,1,1995-01-01,0,False,False,11902,7,11902007,354763.3136850401,425540.44847044593,2
LSTH_2,LSTH,2,1995-01-01,0,False,False,11902,70,11902070,354759.67768075457,425548.5386976157,2
LSTWTHL_1,LSTWTHL,1,1999-01-01,0,False,False,10109,7,10109007,210643.7101899332,59761.41776825271,2
LSTWTHL_2,LSTWTHL,2,1999-01-01,0,False,False,10109,70,10109070,210647.2656314433,59738.88240707035,2
LTCE_1,LTCE,1,2019-12-15,0,False,False,14602,7,14602007,521738.37164600554,232799.55731005265,2
LTCE_2,LTCE,2,2019-12-15,0,False,False,14602,70,14602070,521735.5805346919,232805.93393309793,2
LTLHMPT_1,LTLHMPT,1,1995-01-01,0,False,False,14230,7,14230007,502427.0245518855,102217.70530030363,2
LTLHMPT_1F,LTLHMPT,1F,1995-01-01,0,False,False,14230,59,14230059,502427.0245518855,102217.70530030363,1
LTLHMPT_2,LTLHMPT,2,1995-01-01,0,False,False,14230,70,14230070,502428.0086575762,102222.48794907604,2
LTLHMPT_2F,LTLHMPT,2F,1995-01-01,0,False,False,14230,79,14230079,502428.0086575762,102222.48794907604,1
LTLHMPT_3,LTLHMPT,3,1995-01-01,0,False,False,14230,90,14230090,502465.4445272018,102219.47326053523,2
LTLHMPT_3F,LTLHMPT,3F,1995-01-01,0,False,False,14230,94,14230094,502465.4445272018,102219.47326053523,1
LTLHMPT_4,LTLHMPT,4,1995-01-01,0,False,False,14230,104,14230104,502466.3547,102223.04639999999,2
LTLHMPT_4F,LTLHMPT,4F,1995-01-01,0,False,False,14230,110,14230110,502466.3547,102223.04639999999,1
LTLPORT_1,LTLPORT,1,2019-12-15,0,False,False,15493,7,15493007,557472.0140452741,287438.488130644,2
LTLPORT_2,LTLPORT,2,2019-12-15,0,False,False,15493,70,15493070,557462.6161860331,287438.13237226,2
LTLSUTN_1,LTLSUTN,1,1995-01-01,0,False,True,11587,7,11587007,337237.7359931634,376894.94019283034,2
LTLSUTN_2,LTLSUTN,2,1995-01-01,0,False,True,11587,70,11587070,337238.4687466272,376905.0945759485,2
LUDO_1,LUDO,1,1995-01-01,215,False,True,10805,7,10805007,278300.63542934554,381864.1263507303,2
LUDO_2,LUDO,2,1995-01-01,218,False,True,10805,70,10805070,278291.081514887,381872.495388349,2
LUDO_3,LUDO,3,1995-01-01,218,False,True,10805,90,10805090,278280.8355985319,381882.0571196616,2
LUTOAPY_1,LUTOAPY,1,1997-10-03,0,False,False,14356,7,14356007,510489.5282940656,220627.36548824393,2
LUTOAPY_2,LUTOAPY,2,1997-10-03,0,False,False,14356,70,14356070,510475.66034109413,220626.99261745618,2
LUTOAPY_3,LUTOAPY,3,1997-10-03,0,False,False,14356,90,14356090,510472.37255449756,220624.17291005788,2
LUTOAPY_4,LUTOAPY,4,1997-10-03,0,False,False,14356,104,14356104,510450.507385562,220632.35449875004,2
LUTON_1,LUTON,1,1995-01-01,0,False,True,14341,7,14341007,509224.5625914286,221646.45202884712,2
LUTON_2,LUTON,2,1995-01-01,0,False,True,14341,70,14341070,509223.5581846064,221642.55673734425,2
LUTON_3,LUTON,3,1995-01-01,0,False,True,14341,90,14341090,509220.8863113737,221632.08563304425,2
LUTON_4,LUTON,4,1995-01-01,0,False,True,14341,104,14341104,509267.5138452817,221613.83753539078,2
LUTON_5,LUTON,5,1995-01-01,0,False,True,14341,117,14341117,509287.95559547155,221595.90863766053,2
LVHM_1,LVHM,1,1995-01-01,0,False,False,12394,7,12394007,387287.4917102907,394256.09180877876,2
LVHM_2,LVHM,2,1995-01-01,0,False,False,12394,70,12394070,387272.49212863477,394249.33360609796,2
LVRPLCH_1,LVRPLCH,1,1995-01-01,0,False,True,11545,7,11545007,334991.4376687061,390152.78512819734,2
LVRPLCH_2,LVRPLCH,2,1995-01-01,0,False,True,11545,70,11545070,334986.76797509316,390147.3805057959,2
LVRPLCL_3,LVRPLCL,3,1995-01-01,129,False,True,11549,90,11549090,334885.2602368283,390199.0007056492,2
LVRPLSH_1,LVRPLSH,1,1995-01-01,220,False,True,11550,7,11550007,335194.72407993645,390547.39896064135,2
LVRPLSH_10,LVRPLSH,10,2018-05-20,267,False,True,11550,8,11550008,335173.14680398384,390474.6910858457,2
LVRPLSH_2,LVRPLSH,2,1995-01-01,221,False,True,11550,70,11550070,335193.8960568835,390544.72431489045,2
LVRPLSH_3,LVRPLSH,3,1995-01-01,154,False,True,11550,90,11550090,335162.65551201685,390544.8800753546,2
LVRPLSH_4,LVRPLSH,4,1995-01-01,154,False,True,11550,104,11550104,335161.96021432,390542.6224663889,2
LVRPLSH_5,LVRPLSH,5,1995-01-01,181,False,True,11550,117,11550117,335165.8949052672,390530.0495560388,2
LVRPLSH_6,LVRPLSH,6,1995-01-01,270,False,True,11550,128,11550128,335177.71760828176,390502.09209988813,2
LVRPLSH_7,LVRPLSH,7,1995-01-01,156,False,True,11550,140,11550140,335121.16390120174,390508.32737402536,2
LVRPLSH_8,LVRPLSH,8,1995-01-01,156,False,True,11550,151,11550151,335119.8609804511,390497.9020428194,2
LVRPLSH_9,LVRPLSH,9,1995-01-01,270,False,True,11550,163,11550163,335175.6950970666,390484.8964578989,2
LVRPLSL_1,LVRPLSL,1,1995-01-01,129,False,True,11551,7,11551007,335194.72407993645,390547.39896064135,2
LVRPLSL_A,LVRPLSL,A,2020-05-17,128,False,True,11551,174,11551174,334984.77708262124,390660.2901992403,2
LVRPSPY_5,LVRPSPY,5,2006-11-06,0,False,False,11655,117,11655117,340810.31768231257,384841.50613745756,2
LVRPSPY_6,LVRPSPY,6,2006-11-06,0,False,False,11655,128,11655128,340809.8057648216,384831.29151160753,2
LWBY_1,LWBY,1,1995-01-01,0,False,False,11933,7,11933007,357319.1657459056,533463.7296572712,2
LWBY_2,LWBY,2,1995-01-01,0,False,False,11933,70,11933070,357329.09273860697,533468.1881563556,2
LYTHAM_1,LYTHAM,1,1995-01-01,0,False,False,11571,7,11571007,336494.99685872975,427419.5768413181,2
LYTNSHR_1,LYTNSHR,1,2012-09-12,0,False,True,15202,7,15202007,539289.9145817853,186885.88932693534,2
