route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
NC14491230522231208_route,SE,SE_NC14491230522231208,,,2,,,
NC14492230522231208_route,SE,SE_NC14492230522231208,,,2,,,
NC14493230522231208_route,SE,SE_NC14493230522231208,,,2,,,
NC14495230522231208_route,SE,SE_NC14495230522231208,,,2,,,
NC14496230522231208_route,SE,SE_NC14496230522231208,,,2,,,
NC14497230522231208_route,SE,SE_NC14497230522231208,,,2,,,
NC14499230522231208_route,SE,SE_NC14499230522231208,,,2,,,
NC14500230522231006_route,SE,SE_NC14500230522231006,,,2,,,
NC14502230522231208_route,SE,SE_NC14502230522231208,,,2,,,
NC14503230522231208_route,SE,SE_NC14503230522231208,,,2,,,
NC14504230522231208_route,SE,SE_NC14504230522231208,,,2,,,
NC14509230522231208_route,SE,SE_NC14509230522231208,,,2,,,
NC14511230522231208_route,SE,SE_NC14511230522231208,,,2,,,
NC14512230522231208_route,SE,SE_NC14512230522231208,,,2,,,
NC14513230522231208_route,SE,SE_NC14513230522231208,,,2,,,
NC14515230522231208_route,SE,SE_NC14515230522231208,,,2,,,
NC14516230522231208_route,SE,SE_NC14516230522231208,,,2,,,
NC14519230522231208_route,SE,SE_NC14519230522231208,,,2,,,
NC14522230522231208_route,SE,SE_NC14522230522231208,,,2,,,
NC14523230522231208_route,SE,SE_NC14523230522231208,,,2,,,
NC14524230522231208_route,SE,SE_NC14524230522231208,,,2,,,
NC14525230522231208_route,SE,SE_NC14525230522231208,,,2,,,
NC14526230522231208_route,SE,SE_NC14526230522231208,,,2,,,
NC14527230522231208_route,SE,SE_NC14527230522231208,,,2,,,
NC14528230522231208_route,SE,SE_NC14528230522231208,,,2,,,
NC14529230522231208_route,SE,SE_NC14529230522231208,,,2,,,
NC14530230522231208_route,SE,SE_NC14530230522231208,,,2,,,
NC14531230522231208_route,SE,SE_NC14531230522231208,,,2,,,
NC14532230522231208_route,SE,SE_NC14532230522231208,,,2,,,
NC14533230522231208_route,SE,SE_NC14533230522231208,,,2,,,
NC14534230522231208_route,SE,SE_NC14534230522231208,,,2,,,
NC14535230522231208_route,SE,SE_NC14535230522231208,,,2,,,
NC14536230522231208_route,SE,SE_NC14536230522231208,,,2,,,
NC14537230522231208_route,SE,SE_NC14537230522231208,,,2,,,
NC14538230522231208_route,SE,SE_NC14538230522231208,,,2,,,
NC14539230522231208_route,SE,SE_NC14539230522231208,,,2,,,
NC14542230522231208_route,SE,SE_NC14542230522231208,,,2,,,
NC14543230522231205_route,SE,SE_NC14543230522231205,,,2,,,
NC14548230522231208_route,SE,SE_NC14548230522231208,,,2,,,
NC14551230522231208_route,SE,SE_NC14551230522231208,,,2,,,
NC14552230522231208_route,SE,SE_NC14552230522231208,,,2,,,
NC14553230522231208_route,SE,SE_NC14553230522231208,,,2,,,
NC14555230522231208_route,SE,SE_NC14555230522231208,,,2,,,
NC14556230522231208_route,SE,SE_NC14556230522231208,,,2,,,
NC14557230522231208_route,SE,SE_NC14557230522231208,,,2,,,
NC14558230522231208_route,SE,SE_NC14558230522231208,,,2,,,
NC14559230522231208_route,SE,SE_NC14559230522231208,,,2,,,
NC14560230522231208_route,SE,SE_NC14560230522231208,,,2,,,
NC14561230522231208_route,SE,SE_NC14561230522231208,,,2,,,
NC14562230522231208_route,SE,SE_NC14562230522231208,,,2,,,
NC14563230522231208_route,SE,SE_NC14563230522231208,,,2,,,
NC14564230522231208_route,SE,SE_NC14564230522231208,,,2,,,
NC14565230522231208_route,SE,SE_NC14565230522231208,,,2,,,
NC14566230522231208_route,SE,SE_NC14566230522231208,,,2,,,
NC14568230522231208_route,SE,SE_NC14568230522231208,,,2,,,
NC14569230522231208_route,SE,SE_NC14569230522231208,,,2,,,
NC14570230522231208_route,SE,SE_NC14570230522231208,,,2,,,
NC14572230522231208_route,SE,SE_NC14572230522231208,,,2,,,
NC14574230522231208_route,SE,SE_NC14574230522231208,,,2,,,
NC14576230522231208_route,SE,SE_NC14576230522231208,,,2,,,
NC14577230522231208_route,SE,SE_NC14577230522231208,,,2,,,
NC14579230522231208_route,SE,SE_NC14579230522231208,,,2,,,
NC14580230522231208_route,SE,SE_NC14580230522231208,,,2,,,
NC14582230522231006_route,SE,SE_NC14582230522231006,,,2,,,
NC14583230522231208_route,SE,SE_NC14583230522231208,,,2,,,
NC14587230522231208_route,SE,SE_NC14587230522231208,,,2,,,
NC14588230522231208_route,SE,SE_NC14588230522231208,,,2,,,
NC14590230522231208_route,SE,SE_NC14590230522231208,,,2,,,
NC14591230522231208_route,SE,SE_NC14591230522231208,,,2,,,
NC14592230522231208_route,SE,SE_NC14592230522231208,,,2,,,
NC14594230522231208_route,SE,SE_NC14594230522231208,,,2,,,
NC14595230522231208_route,SE,SE_NC14595230522231208,,,2,,,
NC14596230522231208_route,SE,SE_NC14596230522231208,,,2,,,
NC14597230522231208_route,SE,SE_NC14597230522231208,,,2,,,
NC14598230522231208_route,SE,SE_NC14598230522231208,,,2,,,
NC17193230522231207_route,ZZ,ZZ_NC17193230522231207,,,2,,,
NC17199230522231207_route,ZZ,ZZ_NC17199230522231207,,,2,,,
NC17659230522231208_route,ES,ES_NC17659230522231208,,,2,,,
NC17660230522231208_route,ES,ES_NC17660230522231208,,,2,,,
NC17663230522231208_route,ES,ES_NC17663230522231208,,,2,,,
NC17665230522231208_route,ES,ES_NC17665230522231208,,,2,,,
NC17668230522231208_route,ES,ES_NC17668230522231208,,,2,,,
NC17671230522231208_route,ES,ES_NC17671230522231208,,,2,,,
NC17673230522231208_route,ES,ES_NC17673230522231208,,,2,,,
NC17675230522231208_route,ES,ES_NC17675230522231208,,,2,,,
NC17678230522231208_route,ES,ES_NC17678230522231208,,,2,,,
NC17681230522231208_route,ES,ES_NC17681230522231208,,,2,,,
NC17683230522231208_route,ES,ES_NC17683230522231208,,,2,,,
NC17685230522231208_route,ES,ES_NC17685230522231208,,,2,,,
NC17687230522231208_route,ES,ES_NC17687230522231208,,,2,,,
NC17690230522231208_route,ES,ES_NC17690230522231208,,,2,,,
NC17693230522231208_route,ES,ES_NC17693230522231208,,,2,,,
NC17696230522231208_route,ES,ES_NC17696230522231208,,,2,,,
NC17699230522231208_route,ES,ES_NC17699230522231208,,,2,,,
NC17702230522231208_route,ES,ES_NC17702230522231208,,,2,,,
NC17705230522231208_route,ES,ES_NC17705230522231208,,,2,,,
NC17708230522231208_route,ES,ES_NC17708230522231208,,,2,,,
NC17711230522231208_route,ES,ES_NC17711230522231208,,,2,,,
NC17714230522231208_route,ES,ES_NC17714230522231208,,,2,,,
NC17715230522231208_route,ES,ES_NC17715230522231208,,,2,,,
NC17717230522231208_route,ES,ES_NC17717230522231208,,,2,,,
NC17721230522231208_route,ES,ES_NC17721230522231208,,,2,,,
NC17727230522231208_route,ES,ES_NC17727230522231208,,,2,,,
NC17728230522231208_route,ES,ES_NC17728230522231208,,,2,,,
NC17732230522231208_route,ES,ES_NC17732230522231208,,,2,,,
NC17736230522231208_route,ES,ES_NC17736230522231208,,,2,,,
NC17738230522231208_route,ES,ES_NC17738230522231208,,,2,,,
NC17742230522231208_route,ES,ES_NC17742230522231208,,,2,,,
NC17745230522231208_route,ES,ES_NC17745230522231208,,,2,,,
NC17747230522231208_route,ES,ES_NC17747230522231208,,,2,,,
NC17871230522231209_route,SN,SN_NC17871230522231209,,,2,,,
NC18248230522231208_route,SE,SE_NC18248230522231208,,,2,,,
NC18250230522231208_route,SE,SE_NC18250230522231208,,,2,,,
NC18251230522231208_route,SE,SE_NC18251230522231208,,,2,,,
NC18252230522231208_route,SE,SE_NC18252230522231208,,,2,,,
NC18253230522231208_route,SE,SE_NC18253230522231208,,,2,,,
NC18254230522231208_route,SE,SE_NC18254230522231208,,,2,,,
NC18255230522231208_route,SE,SE_NC18255230522231208,,,2,,,
NC18256230522231208_route,SE,SE_NC18256230522231208,,,2,,,
NC18257230522231208_route,SE,SE_NC18257230522231208,,,2,,,
NC18258230522231208_route,SE,SE_NC18258230522231208,,,2,,,
NC18259230522231208_route,SE,SE_NC18259230522231208,,,2,,,
NC18260230522231208_route,SE,SE_NC18260230522231208,,,2,,,
NC18261230522231208_route,SE,SE_NC18261230522231208,,,2,,,
NC18262230522231208_route,SE,SE_NC18262230522231208,,,2,,,
NC18263230522231208_route,SE,SE_NC18263230522231208,,,2,,,
NC18264230522231208_route,SE,SE_NC18264230522231208,,,2,,,
NC18265230522231208_route,SE,SE_NC18265230522231208,,,2,,,
NC18266230522231208_route,SE,SE_NC18266230522231208,,,2,,,
NC18267230522231208_route,SE,SE_NC18267230522231208,,,2,,,
NC18268230522231208_route,SE,SE_NC18268230522231208,,,2,,,
NC18269230522231208_route,SE,SE_NC18269230522231208,,,2,,,
NC18270230522231208_route,SE,SE_NC18270230522231208,,,2,,,
NC18271230522231208_route,SE,SE_NC18271230522231208,,,2,,,
NC18272230522231208_route,SE,SE_NC18272230522231208,,,2,,,
NC18273230522231208_route,SE,SE_NC18273230522231208,,,2,,,
NC18274230522231208_route,SE,SE_NC18274230522231208,,,2,,,
NC18275230522231208_route,SE,SE_NC18275230522231208,,,2,,,
NC18276230522231208_route,SE,SE_NC18276230522231208,,,2,,,
NC18277230522231208_route,SE,SE_NC18277230522231208,,,2,,,
NC18278230522231208_route,SE,SE_NC18278230522231208,,,2,,,
NC18279230522231208_route,SE,SE_NC18279230522231208,,,2,,,
NC18280230522231208_route,SE,SE_NC18280230522231208,,,2,,,
NC18281230522231208_route,SE,SE_NC18281230522231208,,,2,,,
NC18282230522231208_route,SE,SE_NC18282230522231208,,,2,,,
NC18283230522231208_route,SE,SE_NC18283230522231208,,,2,,,
NC18284230522231208_route,SE,SE_NC18284230522231208,,,2,,,
NC18285230522231208_route,SE,SE_NC18285230522231208,,,2,,,
NC18286230522231208_route,SE,SE_NC18286230522231208,,,2,,,
NC18287230522231208_route,SE,SE_NC18287230522231208,,,2,,,
NC18288230522231208_route,SE,SE_NC18288230522231208,,,2,,,
NC18289230522231208_route,SE,SE_NC18289230522231208,,,2,,,
NC18290230522231208_route,SE,SE_NC18290230522231208,,,2,,,
NC18291230522231208_route,SE,SE_NC18291230522231208,,,2,,,
NC18292230522231208_route,SE,SE_NC18292230522231208,,,2,,,
NC18293230522231208_route,SE,SE_NC18293230522231208,,,2,,,
NC18294230522231208_route,SE,SE_NC18294230522231208,,,2,,,
NC18295230522231208_route,SE,SE_NC18295230522231208,,,2,,,
NC18296230522231208_route,SE,SE_NC18296230522231208,,,2,,,
NC18297230522231208_route,SE,SE_NC18297230522231208,,,2,,,
NC18299230522231208_route,SE,SE_NC18299230522231208,,,2,,,
NC18300230522231208_route,SE,SE_NC18300230522231208,,,2,,,
NC18302230522231208_route,SE,SE_NC18302230522231208,,,2,,,
NC18303230522231208_route,SE,SE_NC18303230522231208,,,2,,,
NC18304230522231208_route,SE,SE_NC18304230522231208,,,2,,,
NC18305230522231208_route,SE,SE_NC18305230522231208,,,2,,,
NC18307230522231208_route,SE,SE_NC18307230522231208,,,2,,,
NC18308230522231208_route,SE,SE_NC18308230522231208,,,2,,,
NC18311230522231208_route,SE,SE_NC18311230522231208,,,2,,,
NC18312230522231208_route,SE,SE_NC18312230522231208,,,2,,,
NC18313230522231208_route,SE,SE_NC18313230522231208,,,2,,,
NC18314230522231208_route,SE,SE_NC18314230522231208,,,2,,,
NC18315230522231208_route,SE,SE_NC18315230522231208,,,2,,,
NC18316230522231208_route,SE,SE_NC18316230522231208,,,2,,,
NC18317230522231208_route,SE,SE_NC18317230522231208,,,2,,,
NC18318230522231208_route,SE,SE_NC18318230522231208,,,2,,,
NC18319230522231208_route,SE,SE_NC18319230522231208,,,2,,,
NC18320230522231208_route,SE,SE_NC18320230522231208,,,2,,,
NC18321230522231208_route,SE,SE_NC18321230522231208,,,2,,,
NC18323230522231208_route,SE,SE_NC18323230522231208,,,2,,,
NC18324230522231208_route,SE,SE_NC18324230522231208,,,2,,,
NC18325230522231208_route,SE,SE_NC18325230522231208,,,2,,,
NC18326230522231208_route,SE,SE_NC18326230522231208,,,2,,,
NC18327230522231208_route,SE,SE_NC18327230522231208,,,2,,,
NC18328230522231208_route,SE,SE_NC18328230522231208,,,2,,,
NC18329230522231208_route,SE,SE_NC18329230522231208,,,2,,,
NC18330230522231208_route,SE,SE_NC18330230522231208,,,2,,,
NC18331230522231208_route,SE,SE_NC18331230522231208,,,2,,,
NC18332230522231208_route,SE,SE_NC18332230522231208,,,2,,,
NC18333230522231208_route,SE,SE_NC18333230522231208,,,2,,,
NC18334230522231208_route,SE,SE_NC18334230522231208,,,2,,,
NC18335230522231208_route,SE,SE_NC18335230522231208,,,2,,,
NC18336230522231208_route,SE,SE_NC18336230522231208,,,2,,,
NC18337230522231208_route,SE,SE_NC18337230522231208,,,2,,,
NC18338230522231208_route,SE,SE_NC18338230522231208,,,2,,,
NC18339230522231208_route,SE,SE_NC18339230522231208,,,2,,,
NC18343230522231208_route,SE,SE_NC18343230522231208,,,2,,,
NC18344230522231208_route,SE,SE_NC18344230522231208,,,2,,,
NC18345230522231208_route,SE,SE_NC18345230522231208,,,2,,,
NC18346230522231208_route,SE,SE_NC18346230522231208,,,2,,,
NC18347230522231208_route,SE,SE_NC18347230522231208,,,2,,,
NC18348230522231208_route,SE,SE_NC18348230522231208,,,2,,,
NC18349230522231208_route,SE,SE_NC18349230522231208,,,2,,,
NC18351230522231208_route,SE,SE_NC18351230522231208,,,2,,,
NC18352230522231208_route,SE,SE_NC18352230522231208,,,2,,,
NC18353230522231208_route,SE,SE_NC18353230522231208,,,2,,,
NC18354230522231208_route,SE,SE_NC18354230522231208,,,2,,,
NC18355230522231208_route,SE,SE_NC18355230522231208,,,2,,,
NC18356230522231208_route,SE,SE_NC18356230522231208,,,2,,,
NC18357230522231208_route,SE,SE_NC18357230522231208,,,2,,,
NC18358230522231208_route,SE,SE_NC18358230522231208,,,2,,,
NC18359230522231208_route,SE,SE_NC18359230522231208,,,2,,,
NC18360230522231208_route,SE,SE_NC18360230522231208,,,2,,,
NC18361230522231208_route,SE,SE_NC18361230522231208,,,2,,,
NC18362230522231208_route,SE,SE_NC18362230522231208,,,2,,,
NC18363230522231208_route,SE,SE_NC18363230522231208,,,2,,,
NC18364230522231208_route,SE,SE_NC18364230522231208,,,2,,,
NC18365230522231208_route,SE,SE_NC18365230522231208,,,2,,,
NC18366230522231208_route,SE,SE_NC18366230522231208,,,2,,,
NC18367230522231208_route,SE,SE_NC18367230522231208,,,2,,,
NC18368230522231208_route,SE,SE_NC18368230522231208,,,2,,,
NC18369230522231208_route,SE,SE_NC18369230522231208,,,2,,,
NC18370230522231208_route,SE,SE_NC18370230522231208,,,2,,,
NC18371230522231208_route,SE,SE_NC18371230522231208,,,2,,,
NC18372230522231208_route,SE,SE_NC18372230522231208,,,2,,,
NC18373230522231208_route,SE,SE_NC18373230522231208,,,2,,,
NC18374230522231208_route,SE,SE_NC18374230522231208,,,2,,,
NC18375230522231208_route,SE,SE_NC18375230522231208,,,2,,,
NC18376230522231208_route,SE,SE_NC18376230522231208,,,2,,,
NC18377230522231208_route,SE,SE_NC18377230522231208,,,2,,,
NC18378230522231208_route,SE,SE_NC18378230522231208,,,2,,,
NC18379230522231208_route,SE,SE_NC18379230522231208,,,2,,,
NC18380230522231208_route,SE,SE_NC18380230522231208,,,2,,,
NC23902230522231208_route,ZZ,ZZ_NC23902230522231208,,,2,,,
NC23905230522231208_route,ZZ,ZZ_NC23905230522231208,,,2,,,
NC23908230522231207_route,ZZ,ZZ_NC23908230522231207,,,2,,,
NC23912230522231208_route,ZZ,ZZ_NC23912230522231208,,,2,,,
NC23915230522231208_route,ZZ,ZZ_NC23915230522231208,,,2,,,
NC23958230522231208_route,ZZ,ZZ_NC23958230522231208,,,2,,,
NC23967230522231208_route,ZZ,ZZ_NC23967230522231208,,,2,,,
NC23970230522231208_route,ZZ,ZZ_NC23970230522231208,,,2,,,
NC23973230522231208_route,ZZ,ZZ_NC23973230522231208,,,2,,,
NC23987230522231208_route,ZZ,ZZ_NC23987230522231208,,,2,,,
NC23990230522231208_route,ZZ,ZZ_NC23990230522231208,,,2,,,
NC23993230522231208_route,ZZ,ZZ_NC23993230522231208,,,2,,,
NC23996230522231208_route,ZZ,ZZ_NC23996230522231208,,,2,,,
NC23999230522231208_route,ZZ,ZZ_NC23999230522231208,,,2,,,
NC24015230522231208_route,ZZ,ZZ_NC24015230522231208,,,2,,,
NC24021230522231208_route,ZZ,ZZ_NC24021230522231208,,,2,,,
NC24027230522231208_route,ZZ,ZZ_NC24027230522231208,,,2,,,
NC29393230522231208_route,ZZ,ZZ_NC29393230522231208,,,2,,,
NC29394230522231208_route,ZZ,ZZ_NC29394230522231208,,,2,,,
NC29398230522231208_route,ZZ,ZZ_NC29398230522231208,,,2,,,
NC29401230522231208_route,ZZ,ZZ_NC29401230522231208,,,2,,,
NC29405230522231208_route,ZZ,ZZ_NC29405230522231208,,,2,,,
NC29407230522231208_route,ZZ,ZZ_NC29407230522231208,,,2,,,
NC29409230522231208_route,ZZ,ZZ_NC29409230522231208,,,2,,,
NC29412230522231208_route,ZZ,ZZ_NC29412230522231208,,,2,,,
NC29413230522231208_route,ZZ,ZZ_NC29413230522231208,,,2,,,
NC29414230522231208_route,ZZ,ZZ_NC29414230522231208,,,2,,,
NC29459230522231208_route,ZZ,ZZ_NC29459230522231208,,,2,,,
NC29471230522231208_route,ZZ,ZZ_NC29471230522231208,,,2,,,
NC29473230522231208_route,ZZ,ZZ_NC29473230522231208,,,2,,,
NC29474230522231208_route,ZZ,ZZ_NC29474230522231208,,,2,,,
NC29475230522231208_route,ZZ,ZZ_NC29475230522231208,,,2,,,
NC29477230522231208_route,ZZ,ZZ_NC29477230522231208,,,2,,,
NC29481230522231208_route,ZZ,ZZ_NC29481230522231208,,,2,,,
NC29483230522231208_route,ZZ,ZZ_NC29483230522231208,,,2,,,
NC29490230522231208_route,ZZ,ZZ_NC29490230522231208,,,2,,,
NC29494230522231208_route,ZZ,ZZ_NC29494230522231208,,,2,,,
NC29496230522231208_route,ZZ,ZZ_NC29496230522231208,,,2,,,
NC29497230522231208_route,ZZ,ZZ_NC29497230522231208,,,2,,,
NC29500230522231208_route,ZZ,ZZ_NC29500230522231208,,,2,,,
NC29502230522231207_route,ZZ,ZZ_NC29502230522231207,,,2,,,
NC59397230522231208_route,ES,ES_NC59397230522231208,,,2,,,
NC59406230522230901_route,ES,ES_NC59406230522230901,,,2,,,
NC59412230522231208_route,ES,ES_NC59412230522231208,,,2,,,
NC59416230522231208_route,ES,ES_NC59416230522231208,,,2,,,
NC59420230522231208_route,ES,ES_NC59420230522231208,,,2,,,
NC59423230522231208_route,ES,ES_NC59423230522231208,,,2,,,
NC59429230522231208_route,ES,ES_NC59429230522231208,,,2,,,
NC59434230522231208_route,ES,ES_NC59434230522231208,,,2,,,
NC59440230522231208_route,ES,ES_NC59440230522231208,,,2,,,
NC59442230522231208_route,ES,ES_NC59442230522231208,,,2,,,
NC59450230522231208_route,ES,ES_NC59450230522231208,,,2,,,
NC59496230522230602_route,ES,ES_NC59496230522230602,,,2,,,
NC59500230522230602_route,ES,ES_NC59500230522230602,,,2,,,
NC59506230522231208_route,ES,ES_NC59506230522231208,,,2,,,
NC59521230522231208_route,ES,ES_NC59521230522231208,,,2,,,
NC59534230522231208_route,ES,ES_NC59534230522231208,,,2,,,
NC59537230522231208_route,ES,ES_NC59537230522231208,,,2,,,
NC80655230522231208_route,ZZ,ZZ_NC80655230522231208,,,2,,,
NC80656230522231208_route,ZZ,ZZ_NC80656230522231208,,,2,,,
NG29565230522231204_route,SE,SE_NG29565230522231204,,,2,,,
NG29567230522231204_route,SE,SE_NG29567230522231204,,,2,,,
NG29761230522231204_route,SE,SE_NG29761230522231204,,,2,,,
NG29762230522231204_route,SE,SE_NG29762230522231204,,,2,,,
NG29763230522231204_route,SE,SE_NG29763230522231204,,,2,,,
NG29974230522231204_route,SE,SE_NG29974230522231204,,,2,,,
NG29998230522231204_route,SE,SE_NG29998230522231204,,,2,,,
NG29999230522231204_route,SE,SE_NG29999230522231204,,,2,,,
NG30005230522231204_route,SE,SE_NG30005230522231204,,,2,,,
NG30007230522231204_route,SE,SE_NG30007230522231204,,,2,,,
NG30008230522231204_route,SE,SE_NG30008230522231204,,,2,,,
NG30024230522231204_route,SE,SE_NG30024230522231204,,,2,,,
NG30025230522231204_route,SE,SE_NG30025230522231204,,,2,,,
NG30026230522231204_route,SE,SE_NG30026230522231204,,,2,,,
NG30031230522231204_route,SE,SE_NG30031230522231204,,,2,,,
NG30032230522231204_route,SE,SE_NG30032230522231204,,,2,,,
NG30050230522231204_route,SE,SE_NG30050230522231204,,,2,,,
NG30067230522231204_route,SE,SE_NG30067230522231204,,,2,,,
NG30068230522231204_route,SE,SE_NG30068230522231204,,,2,,,
NG30069230522231204_route,SE,SE_NG30069230522231204,,,2,,,
NG30077230522231204_route,SE,SE_NG30077230522231204,,,2,,,
NG30078230522231204_route,SE,SE_NG30078230522231204,,,2,,,
NG30079230522231204_route,SE,SE_NG30079230522231204,,,2,,,
NG30093230522231204_route,SE,SE_NG30093230522231204,,,2,,,
NG30094230522231204_route,SE,SE_NG30094230522231204,,,2,,,
NG30103230522231204_route,SE,SE_NG30103230522231204,,,2,,,
NG41874230522231208_route,SE,SE_NG41874230522231208,,,2,,,
NG41956230522231208_route,SE,SE_NG41956230522231208,,,2,,,
NG41957230522231208_route,SE,SE_NG41957230522231208,,,2,,,
NG41958230522231208_route,SE,SE_NG41958230522231208,,,2,,,
NG41959230522231208_route,SE,SE_NG41959230522231208,,,2,,,
NG41960230522231208_route,SE,SE_NG41960230522231208,,,2,,,
NG41961230522231208_route,SE,SE_NG41961230522231208,,,2,,,
NG41962230522231208_route,SE,SE_NG41962230522231208,,,2,,,
NG41963230522231208_route,SE,SE_NG41963230522231208,,,2,,,
NG41964230522231208_route,SE,SE_NG41964230522231208,,,2,,,
NG41967230522231208_route,SE,SE_NG41967230522231208,,,2,,,
NG41968230522231208_route,SE,SE_NG41968230522231208,,,2,,,
NG41969230522231208_route,SE,SE_NG41969230522231208,,,2,,,
NG41970230522231208_route,SE,SE_NG41970230522231208,,,2,,,
NG41971230522231208_route,SE,SE_NG41971230522231208,,,2,,,
NG41972230522231208_route,SE,SE_NG41972230522231208,,,2,,,
NG41973230522231208_route,SE,SE_NG41973230522231208,,,2,,,
NG41974230522231208_route,SE,SE_NG41974230522231208,,,2,,,
NG41975230522231208_route,SE,SE_NG41975230522231208,,,2,,,
NG41976230522231208_route,SE,SE_NG41976230522231208,,,2,,,
NG41977230522231208_route,SE,SE_NG41977230522231208,,,2,,,
NG41978230522231208_route,SE,SE_NG41978230522231208,,,2,,,
NG41979230522231208_route,SE,SE_NG41979230522231208,,,2,,,
NG41980230522231208_route,SE,SE_NG41980230522231208,,,2,,,
NG41981230522231208_route,SE,SE_NG41981230522231208,,,2,,,
NG41982230522231208_route,SE,SE_NG41982230522231208,,,2,,,
NG41984230522231205_route,SE,SE_NG41984230522231205,,,2,,,
NG41985230522231205_route,SE,SE_NG41985230522231205,,,2,,,
NG41986230522231208_route,SE,SE_NG41986230522231208,,,2,,,
NG41987230522231208_route,SE,SE_NG41987230522231208,,,2,,,
NG41988230522231208_route,SE,SE_NG41988230522231208,,,2,,,
NG41989230522231208_route,SE,SE_NG41989230522231208,,,2,,,
NG41990230522231208_route,SE,SE_NG41990230522231208,,,2,,,
NG41991230522231208_route,SE,SE_NG41991230522231208,,,2,,,
NG41992230522231208_route,SE,SE_NG41992230522231208,,,2,,,
NG41993230522231208_route,SE,SE_NG41993230522231208,,,2,,,
NG41994230522231208_route,SE,SE_NG41994230522231208,,,2,,,
NG41995230522231208_route,SE,SE_NG41995230522231208,,,2,,,
NG41996230522231208_route,SE,SE_NG41996230522231208,,,2,,,
NG41997230522231208_route,SE,SE_NG41997230522231208,,,2,,,
NG41998230522231208_route,SE,SE_NG41998230522231208,,,2,,,
NG41999230522231208_route,SE,SE_NG41999230522231208,,,2,,,
NG42000230522231208_route,SE,SE_NG42000230522231208,,,2,,,
NG42001230522231208_route,SE,SE_NG42001230522231208,,,2,,,
NG42002230522231208_route,SE,SE_NG42002230522231208,,,2,,,
NG42003230522231208_route,SE,SE_NG42003230522231208,,,2,,,
NG42004230522231208_route,SE,SE_NG42004230522231208,,,2,,,
NG42005230522231208_route,SE,SE_NG42005230522231208,,,2,,,
NG42006230522231208_route,SE,SE_NG42006230522231208,,,2,,,
NG42007230522231205_route,SE,SE_NG42007230522231205,,,2,,,
NG42008230522231205_route,SE,SE_NG42008230522231205,,,2,,,
NG42009230522231208_route,SE,SE_NG42009230522231208,,,2,,,
NG42010230522231208_route,SE,SE_NG42010230522231208,,,2,,,
NG42011230522231208_route,SE,SE_NG42011230522231208,,,2,,,
NG42012230522231208_route,SE,SE_NG42012230522231208,,,2,,,
NG42013230522231208_route,SE,SE_NG42013230522231208,,,2,,,
NG42014230522231208_route,SE,SE_NG42014230522231208,,,2,,,
NG42015230522231208_route,SE,SE_NG42015230522231208,,,2,,,
NG42016230522231208_route,SE,SE_NG42016230522231208,,,2,,,
NG42017230522231208_route,SE,SE_NG42017230522231208,,,2,,,
NG42018230522231208_route,SE,SE_NG42018230522231208,,,2,,,
NG42019230522231208_route,SE,SE_NG42019230522231208,,,2,,,
NG42020230522231208_route,SE,SE_NG42020230522231208,,,2,,,
NG42021230522231208_route,SE,SE_NG42021230522231208,,,2,,,
NG42022230522231208_route,SE,SE_NG42022230522231208,,,2,,,
NG42023230522231208_route,SE,SE_NG42023230522231208,,,2,,,
NG42024230522231208_route,SE,SE_NG42024230522231208,,,2,,,
NG42025230522231208_route,SE,SE_NG42025230522231208,,,2,,,
NG42026230522231208_route,SE,SE_NG42026230522231208,,,2,,,
NG42027230522231208_route,SE,SE_NG42027230522231208,,,2,,,
NG42028230522231208_route,SE,SE_NG42028230522231208,,,2,,,
NG42029230522231208_route,SE,SE_NG42029230522231208,,,2,,,
NG42030230522231208_route,SE,SE_NG42030230522231208,,,2,,,
NG42031230522231208_route,SE,SE_NG42031230522231208,,,2,,,
NG42032230522231208_route,SE,SE_NG42032230522231208,,,2,,,
NG42033230522231208_route,SE,SE_NG42033230522231208,,,2,,,
NG42034230522231208_route,SE,SE_NG42034230522231208,,,2,,,
NG42035230522231208_route,SE,SE_NG42035230522231208,,,2,,,
NG42036230522231208_route,SE,SE_NG42036230522231208,,,2,,,
NG42037230522231208_route,SE,SE_NG42037230522231208,,,2,,,
NG42038230522231208_route,SE,SE_NG42038230522231208,,,2,,,
NG42039230522231208_route,SE,SE_NG42039230522231208,,,2,,,
NG42040230522231208_route,SE,SE_NG42040230522231208,,,2,,,
NG42041230522231208_route,SE,SE_NG42041230522231208,,,2,,,
NG42042230522231208_route,SE,SE_NG42042230522231208,,,2,,,
NG42043230522231208_route,SE,SE_NG42043230522231208,,,2,,,
NG42044230522231208_route,SE,SE_NG42044230522231208,,,2,,,
NG42045230522231208_route,SE,SE_NG42045230522231208,,,2,,,
NG42046230522231208_route,SE,SE_NG42046230522231208,,,2,,,
NG42047230522231208_route,SE,SE_NG42047230522231208,,,2,,,
NG42048230522231208_route,SE,SE_NG42048230522231208,,,2,,,
NG42049230522231208_route,SE,SE_NG42049230522231208,,,2,,,
NG42050230522231208_route,SE,SE_NG42050230522231208,,,2,,,
NG42051230522231208_route,SE,SE_NG42051230522231208,,,2,,,
NG42052230522231208_route,SE,SE_NG42052230522231208,,,2,,,
NG42053230522231208_route,SE,SE_NG42053230522231208,,,2,,,
NG42054230522231208_route,SE,SE_NG42054230522231208,,,2,,,
NG42055230522231208_route,SE,SE_NG42055230522231208,,,2,,,
